ItemId,Type_,BasePrice,items
3556,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Kung Pao Chicken,Chow Mein,White Rice}"
3557,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Honey Sesame Chicken Breast,Fried Rice,Fried Rice}"
3558,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Beijing Beef,Fried Rice,White Rice}"
3559,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Mushroom Chicken,White Rice,White Rice}"
3560,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,SweetFire Chicken Breast,Super Greens,Super Greens}"
3561,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,String Bean Chicken Breast,Super Greens,Chow Mein}"
3562,Larger Plate,11.3,"{Kung Pao Chicken,Kung Pao Chicken,Black Pepper Chicken,Super Greens,Fried Rice}"
3563,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Super Greens,White Rice}"
3564,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Beijing Beef,Chow Mein,Chow Mein}"
3565,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Mushroom Chicken,Chow Mein,Fried Rice}"
3566,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,SweetFire Chicken Breast,Chow Mein,White Rice}"
3567,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,String Bean Chicken Breast,Fried Rice,Fried Rice}"
3568,Larger Plate,11.3,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Black Pepper Chicken,Fried Rice,White Rice}"
3569,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,Beijing Beef,White Rice,White Rice}"
3570,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,Mushroom Chicken,Super Greens,Super Greens}"
3571,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,SweetFire Chicken Breast,Super Greens,Chow Mein}"
3572,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,String Bean Chicken Breast,Super Greens,Fried Rice}"
3573,Larger Plate,11.3,"{Kung Pao Chicken,Beijing Beef,Black Pepper Chicken,Super Greens,White Rice}"
3574,Larger Plate,11.3,"{Kung Pao Chicken,Mushroom Chicken,Mushroom Chicken,Chow Mein,Chow Mein}"
3575,Larger Plate,11.3,"{Kung Pao Chicken,Mushroom Chicken,SweetFire Chicken Breast,Chow Mein,Fried Rice}"
3576,Larger Plate,11.3,"{Kung Pao Chicken,Mushroom Chicken,String Bean Chicken Breast,Chow Mein,White Rice}"
3577,Larger Plate,11.3,"{Kung Pao Chicken,Mushroom Chicken,Black Pepper Chicken,Fried Rice,Fried Rice}"
3578,Larger Plate,11.3,"{Kung Pao Chicken,SweetFire Chicken Breast,SweetFire Chicken Breast,Fried Rice,White Rice}"
3579,Larger Plate,11.3,"{Kung Pao Chicken,SweetFire Chicken Breast,String Bean Chicken Breast,White Rice,White Rice}"
3580,Larger Plate,11.3,"{Kung Pao Chicken,SweetFire Chicken Breast,Black Pepper Chicken,Super Greens,Super Greens}"
3581,Larger Plate,11.3,"{Kung Pao Chicken,String Bean Chicken Breast,String Bean Chicken Breast,Super Greens,Chow Mein}"
3582,Larger Plate,11.3,"{Kung Pao Chicken,String Bean Chicken Breast,Black Pepper Chicken,Super Greens,Fried Rice}"
3583,Larger Plate,11.3,"{Kung Pao Chicken,Black Pepper Chicken,Black Pepper Chicken,Super Greens,White Rice}"
3584,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Chow Mein,Chow Mein}"
3585,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Beijing Beef,Chow Mein,Fried Rice}"
3586,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Mushroom Chicken,Chow Mein,White Rice}"
3587,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
3588,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,String Bean Chicken Breast,Fried Rice,White Rice}"
3589,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Black Pepper Chicken,White Rice,White Rice}"
3590,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,Beijing Beef,Super Greens,Super Greens}"
3591,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,Mushroom Chicken,Super Greens,Chow Mein}"
3592,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,SweetFire Chicken Breast,Super Greens,Fried Rice}"
3593,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,String Bean Chicken Breast,Super Greens,White Rice}"
3594,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Beijing Beef,Black Pepper Chicken,Chow Mein,Chow Mein}"
3595,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Mushroom Chicken,Mushroom Chicken,Chow Mein,Fried Rice}"
3596,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Mushroom Chicken,SweetFire Chicken Breast,Chow Mein,White Rice}"
3597,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Mushroom Chicken,String Bean Chicken Breast,Fried Rice,Fried Rice}"
3598,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Mushroom Chicken,Black Pepper Chicken,Fried Rice,White Rice}"
3599,Larger Plate,11.3,"{Honey Sesame Chicken Breast,SweetFire Chicken Breast,SweetFire Chicken Breast,White Rice,White Rice}"
3600,Larger Plate,11.3,"{Honey Sesame Chicken Breast,SweetFire Chicken Breast,String Bean Chicken Breast,Super Greens,Super Greens}"
3601,Larger Plate,11.3,"{Honey Sesame Chicken Breast,SweetFire Chicken Breast,Black Pepper Chicken,Super Greens,Chow Mein}"
3602,Larger Plate,11.3,"{Honey Sesame Chicken Breast,String Bean Chicken Breast,String Bean Chicken Breast,Super Greens,Fried Rice}"
3603,Larger Plate,11.3,"{Honey Sesame Chicken Breast,String Bean Chicken Breast,Black Pepper Chicken,Super Greens,White Rice}"
3604,Larger Plate,11.3,"{Honey Sesame Chicken Breast,Black Pepper Chicken,Black Pepper Chicken,Chow Mein,Chow Mein}"
3605,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,Beijing Beef,Chow Mein,Fried Rice}"
3606,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,Mushroom Chicken,Chow Mein,White Rice}"
3607,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
3608,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,String Bean Chicken Breast,Fried Rice,White Rice}"
3609,Larger Plate,11.3,"{Beijing Beef,Beijing Beef,Black Pepper Chicken,White Rice,White Rice}"
3610,Larger Plate,11.3,"{Beijing Beef,Mushroom Chicken,Mushroom Chicken,Super Greens,Super Greens}"
3611,Larger Plate,11.3,"{Beijing Beef,Mushroom Chicken,SweetFire Chicken Breast,Super Greens,Chow Mein}"
3612,Larger Plate,11.3,"{Beijing Beef,Mushroom Chicken,String Bean Chicken Breast,Super Greens,Fried Rice}"
3613,Larger Plate,11.3,"{Beijing Beef,Mushroom Chicken,Black Pepper Chicken,Super Greens,White Rice}"
3614,Larger Plate,11.3,"{Beijing Beef,SweetFire Chicken Breast,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
3615,Larger Plate,11.3,"{Beijing Beef,SweetFire Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
3616,Larger Plate,11.3,"{Beijing Beef,SweetFire Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
3617,Larger Plate,11.3,"{Beijing Beef,String Bean Chicken Breast,String Bean Chicken Breast,Fried Rice,Fried Rice}"
3618,Larger Plate,11.3,"{Beijing Beef,String Bean Chicken Breast,Black Pepper Chicken,Fried Rice,White Rice}"
3619,Larger Plate,11.3,"{Beijing Beef,Black Pepper Chicken,Black Pepper Chicken,White Rice,White Rice}"
3620,Larger Plate,11.3,"{Mushroom Chicken,Mushroom Chicken,Mushroom Chicken,Super Greens,Super Greens}"
3621,Larger Plate,11.3,"{Mushroom Chicken,Mushroom Chicken,SweetFire Chicken Breast,Super Greens,Chow Mein}"
3622,Larger Plate,11.3,"{Mushroom Chicken,Mushroom Chicken,String Bean Chicken Breast,Super Greens,Fried Rice}"
3623,Larger Plate,11.3,"{Mushroom Chicken,Mushroom Chicken,Black Pepper Chicken,Super Greens,White Rice}"
3624,Larger Plate,11.3,"{Mushroom Chicken,SweetFire Chicken Breast,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
3625,Larger Plate,11.3,"{Mushroom Chicken,SweetFire Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
3626,Larger Plate,11.3,"{Mushroom Chicken,SweetFire Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
3627,Larger Plate,11.3,"{Mushroom Chicken,String Bean Chicken Breast,String Bean Chicken Breast,Fried Rice,Fried Rice}"
3628,Larger Plate,11.3,"{Mushroom Chicken,String Bean Chicken Breast,Black Pepper Chicken,Fried Rice,White Rice}"
3629,Larger Plate,11.3,"{Mushroom Chicken,Black Pepper Chicken,Black Pepper Chicken,White Rice,White Rice}"
3630,Larger Plate,11.3,"{SweetFire Chicken Breast,SweetFire Chicken Breast,SweetFire Chicken Breast,Super Greens,Super Greens}"
3631,Larger Plate,11.3,"{SweetFire Chicken Breast,SweetFire Chicken Breast,String Bean Chicken Breast,Super Greens,Chow Mein}"
3632,Larger Plate,11.3,"{SweetFire Chicken Breast,SweetFire Chicken Breast,Black Pepper Chicken,Super Greens,Fried Rice}"
3633,Larger Plate,11.3,"{SweetFire Chicken Breast,String Bean Chicken Breast,String Bean Chicken Breast,Super Greens,White Rice}"
3634,Larger Plate,11.3,"{SweetFire Chicken Breast,String Bean Chicken Breast,Black Pepper Chicken,Chow Mein,Chow Mein}"
3635,Larger Plate,11.3,"{SweetFire Chicken Breast,Black Pepper Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
3636,Larger Plate,11.3,"{String Bean Chicken Breast,String Bean Chicken Breast,String Bean Chicken Breast,Chow Mein,White Rice}"
3637,Larger Plate,11.3,"{String Bean Chicken Breast,String Bean Chicken Breast,Black Pepper Chicken,Fried Rice,Fried Rice}"
3638,Larger Plate,11.3,"{String Bean Chicken Breast,Black Pepper Chicken,Black Pepper Chicken,Fried Rice,White Rice}"
3639,Larger Plate,11.3,"{Black Pepper Chicken,Black Pepper Chicken,Black Pepper Chicken,White Rice,White Rice}"
3640,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Original Orange Chicken,Super Greens,Super Greens}"
3641,Larger Plate,12.7,"{Original Orange Chicken,Original Orange Chicken,Black Pepper Sirloin Steak,Super Greens,Chow Mein}"
3642,Larger Plate,12.7,"{Original Orange Chicken,Original Orange Chicken,Honey Walnut Shrimp,Super Greens,Fried Rice}"
3643,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Teriyaki Chicken,Super Greens,White Rice}"
3644,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Broccoli Beef,Chow Mein,Chow Mein}"
3645,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Kung Pao Chicken,Chow Mein,Fried Rice}"
3646,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Honey Sesame Chicken Breast,Chow Mein,White Rice}"
3647,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Beijing Beef,Fried Rice,Fried Rice}"
3648,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Mushroom Chicken,Fried Rice,White Rice}"
3649,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,SweetFire Chicken Breast,White Rice,White Rice}"
3650,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,String Bean Chicken Breast,Super Greens,Super Greens}"
3651,Larger Plate,11.3,"{Original Orange Chicken,Original Orange Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
3652,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Super Greens,Fried Rice}"
3653,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Honey Walnut Shrimp,Super Greens,White Rice}"
3654,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Teriyaki Chicken,Chow Mein,Chow Mein}"
3655,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Broccoli Beef,Chow Mein,Fried Rice}"
3656,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Kung Pao Chicken,Chow Mein,White Rice}"
3657,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Fried Rice,Fried Rice}"
3658,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Beijing Beef,Fried Rice,White Rice}"
3659,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Mushroom Chicken,White Rice,White Rice}"
3660,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,SweetFire Chicken Breast,Super Greens,Super Greens}"
3661,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,String Bean Chicken Breast,Super Greens,Chow Mein}"
3662,Larger Plate,12.7,"{Original Orange Chicken,Black Pepper Sirloin Steak,Black Pepper Chicken,Super Greens,Fried Rice}"
3663,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Honey Walnut Shrimp,Super Greens,White Rice}"
3664,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Teriyaki Chicken,Chow Mein,Chow Mein}"
3665,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Broccoli Beef,Chow Mein,Fried Rice}"
3666,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Kung Pao Chicken,Chow Mein,White Rice}"
3667,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Honey Sesame Chicken Breast,Fried Rice,Fried Rice}"
3668,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Beijing Beef,Fried Rice,White Rice}"
3669,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Mushroom Chicken,White Rice,White Rice}"
3670,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,SweetFire Chicken Breast,Super Greens,Super Greens}"
3671,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,String Bean Chicken Breast,Super Greens,Chow Mein}"
3672,Larger Plate,12.7,"{Original Orange Chicken,Honey Walnut Shrimp,Black Pepper Chicken,Super Greens,Fried Rice}"
3673,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Teriyaki Chicken,Super Greens,White Rice}"
3674,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Broccoli Beef,Chow Mein,Chow Mein}"
3675,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Kung Pao Chicken,Chow Mein,Fried Rice}"
3676,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Honey Sesame Chicken Breast,Chow Mein,White Rice}"
3677,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Beijing Beef,Fried Rice,Fried Rice}"
3678,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Mushroom Chicken,Fried Rice,White Rice}"
3679,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,SweetFire Chicken Breast,White Rice,White Rice}"
3680,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,String Bean Chicken Breast,Super Greens,Super Greens}"
3681,Larger Plate,11.3,"{Original Orange Chicken,Teriyaki Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
3682,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Broccoli Beef,Super Greens,Fried Rice}"
3683,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Kung Pao Chicken,Super Greens,White Rice}"
3684,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Honey Sesame Chicken Breast,Chow Mein,Chow Mein}"
3685,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Beijing Beef,Chow Mein,Fried Rice}"
3686,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Mushroom Chicken,Chow Mein,White Rice}"
3687,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
3688,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,String Bean Chicken Breast,Fried Rice,White Rice}"
3689,Larger Plate,11.3,"{Original Orange Chicken,Broccoli Beef,Black Pepper Chicken,White Rice,White Rice}"
3690,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Kung Pao Chicken,Super Greens,Super Greens}"
3691,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
3692,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Beijing Beef,Super Greens,Fried Rice}"
3693,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Mushroom Chicken,Super Greens,White Rice}"
3694,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
3695,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,String Bean Chicken Breast,Chow Mein,Fried Rice}"
3696,Larger Plate,11.3,"{Original Orange Chicken,Kung Pao Chicken,Black Pepper Chicken,Chow Mein,White Rice}"
3697,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Fried Rice,Fried Rice}"
3698,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,Beijing Beef,Fried Rice,White Rice}"
3699,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,Mushroom Chicken,White Rice,White Rice}"
3700,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,SweetFire Chicken Breast,Super Greens,Super Greens}"
3701,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,String Bean Chicken Breast,Super Greens,Chow Mein}"
3702,Larger Plate,11.3,"{Original Orange Chicken,Honey Sesame Chicken Breast,Black Pepper Chicken,Super Greens,Fried Rice}"
3703,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,Beijing Beef,Super Greens,White Rice}"
3704,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,Mushroom Chicken,Chow Mein,Chow Mein}"
3705,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,SweetFire Chicken Breast,Chow Mein,Fried Rice}"
3706,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,String Bean Chicken Breast,Chow Mein,White Rice}"
3707,Larger Plate,11.3,"{Original Orange Chicken,Beijing Beef,Black Pepper Chicken,Fried Rice,Fried Rice}"
3708,Larger Plate,11.3,"{Original Orange Chicken,Mushroom Chicken,Mushroom Chicken,Fried Rice,White Rice}"
3709,Larger Plate,11.3,"{Original Orange Chicken,Mushroom Chicken,SweetFire Chicken Breast,White Rice,White Rice}"
3710,Larger Plate,11.3,"{Original Orange Chicken,Mushroom Chicken,String Bean Chicken Breast,Super Greens,Super Greens}"
3711,Larger Plate,11.3,"{Original Orange Chicken,Mushroom Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
3712,Larger Plate,11.3,"{Original Orange Chicken,SweetFire Chicken Breast,SweetFire Chicken Breast,Super Greens,Fried Rice}"
3713,Larger Plate,11.3,"{Original Orange Chicken,SweetFire Chicken Breast,String Bean Chicken Breast,Super Greens,White Rice}"
3714,Larger Plate,11.3,"{Original Orange Chicken,SweetFire Chicken Breast,Black Pepper Chicken,Chow Mein,Chow Mein}"
3715,Larger Plate,11.3,"{Original Orange Chicken,String Bean Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
3716,Larger Plate,11.3,"{Original Orange Chicken,String Bean Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
3717,Larger Plate,11.3,"{Original Orange Chicken,Black Pepper Chicken,Black Pepper Chicken,Fried Rice,Fried Rice}"
3718,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Fried Rice,White Rice}"
3719,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Honey Walnut Shrimp,White Rice,White Rice}"
3720,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Teriyaki Chicken,Super Greens,Super Greens}"
3721,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Broccoli Beef,Super Greens,Chow Mein}"
3722,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Kung Pao Chicken,Super Greens,Fried Rice}"
3723,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Super Greens,White Rice}"
3724,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Beijing Beef,Chow Mein,Chow Mein}"
3725,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Mushroom Chicken,Chow Mein,Fried Rice}"
3726,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,SweetFire Chicken Breast,Chow Mein,White Rice}"
3727,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,String Bean Chicken Breast,Fried Rice,Fried Rice}"
3728,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Black Pepper Chicken,Fried Rice,White Rice}"
3729,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Honey Walnut Shrimp,White Rice,White Rice}"
3730,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Teriyaki Chicken,Super Greens,Super Greens}"
3731,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Broccoli Beef,Super Greens,Chow Mein}"
3732,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Kung Pao Chicken,Super Greens,Fried Rice}"
3733,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Honey Sesame Chicken Breast,Super Greens,White Rice}"
3734,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Beijing Beef,Chow Mein,Chow Mein}"
3735,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Mushroom Chicken,Chow Mein,Fried Rice}"
3736,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,SweetFire Chicken Breast,Chow Mein,White Rice}"
3737,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,String Bean Chicken Breast,Fried Rice,Fried Rice}"
3738,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Black Pepper Chicken,Fried Rice,White Rice}"
3739,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Teriyaki Chicken,White Rice,White Rice}"
3740,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Broccoli Beef,Super Greens,Super Greens}"
3741,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Kung Pao Chicken,Super Greens,Chow Mein}"
3742,Larger Plate,12.7,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Honey Sesame Chicken Breast,Super Greens,Fried Rice}"
