orderid,totalcost,orderdate
27120,12.70,2024-12-20 13:11:40
27121,11.30,2024-12-20 13:13:45
27122,12.70,2024-12-20 13:15:50
27123,11.30,2024-12-20 13:17:55
27124,12.70,2024-12-20 13:20:00
27125,12.70,2024-12-20 13:22:05
27126,12.70,2024-12-20 13:24:10
27127,9.80,2024-12-20 13:26:15
27128,11.30,2024-12-20 13:28:20
27129,11.30,2024-12-20 13:30:25
27130,11.30,2024-12-20 13:32:30
27131,11.30,2024-12-20 13:34:35
27132,12.70,2024-12-20 13:36:40
27133,12.70,2024-12-20 13:38:45
27134,11.30,2024-12-20 13:40:50
27135,11.30,2024-12-20 13:42:55
27136,9.80,2024-12-20 13:45:00
27137,11.30,2024-12-20 13:47:05
27138,11.30,2024-12-20 13:49:10
27139,11.30,2024-12-20 13:51:15
27140,11.30,2024-12-20 13:53:20
27141,22.60,2024-12-20 13:55:25
27142,11.30,2024-12-20 13:57:30
27143,12.70,2024-12-20 13:59:35
27144,11.30,2024-12-20 14:01:40
27145,21.10,2024-12-20 14:03:45
27146,12.70,2024-12-20 14:05:50
27147,11.30,2024-12-20 14:07:55
27148,11.30,2024-12-20 14:10:00
27149,11.30,2024-12-20 14:12:05
27150,9.80,2024-12-20 14:14:10
27151,11.30,2024-12-20 14:16:15
27152,11.30,2024-12-20 14:18:20
27153,11.30,2024-12-20 14:20:25
27154,11.30,2024-12-20 14:22:30
27155,12.70,2024-12-20 14:24:35
27156,11.30,2024-12-20 14:26:40
27157,11.30,2024-12-20 14:28:45
27158,12.70,2024-12-20 14:30:50
27159,12.70,2024-12-20 14:32:55
27160,11.30,2024-12-20 14:35:00
27161,11.30,2024-12-20 14:37:05
27162,12.70,2024-12-20 14:39:10
27163,33.80,2024-12-20 14:41:15
27164,11.30,2024-12-20 14:43:20
27165,11.30,2024-12-20 14:45:25
27166,11.30,2024-12-20 14:47:30
27167,11.30,2024-12-20 14:49:35
27168,12.70,2024-12-20 14:51:40
27169,9.80,2024-12-20 14:53:45
27170,11.30,2024-12-20 14:55:50
27171,11.30,2024-12-20 14:57:55
27172,11.30,2024-12-20 15:00:00
27173,12.70,2024-12-20 15:02:05
27174,25.40,2024-12-20 15:04:10
27175,11.30,2024-12-20 15:06:15
27176,11.30,2024-12-20 15:08:20
27177,11.30,2024-12-20 15:10:25
27178,11.30,2024-12-20 15:12:30
27179,11.30,2024-12-20 15:14:35
27180,11.30,2024-12-20 15:16:40
27181,12.70,2024-12-20 15:18:45
27182,11.30,2024-12-20 15:20:50
27183,12.70,2024-12-20 15:22:55
27184,12.70,2024-12-20 15:25:00
27185,33.90,2024-12-20 15:27:05
27186,9.80,2024-12-20 15:29:10
27187,11.30,2024-12-20 15:31:15
27188,22.60,2024-12-20 15:33:20
27189,9.80,2024-12-20 15:35:25
27190,11.30,2024-12-20 15:37:30
27191,11.30,2024-12-20 15:39:35
27192,11.30,2024-12-20 15:41:40
27193,11.30,2024-12-20 15:43:45
27194,11.30,2024-12-20 15:45:50
27195,12.70,2024-12-20 15:47:55
27196,12.70,2024-12-20 15:50:00
27197,11.30,2024-12-20 15:52:05
27198,11.30,2024-12-20 15:54:10
27199,9.80,2024-12-20 15:56:15
27200,11.30,2024-12-20 15:58:20
27201,11.30,2024-12-20 16:00:25
27202,11.30,2024-12-20 16:02:30
27203,12.70,2024-12-20 16:04:35
27204,12.70,2024-12-20 16:06:40
27205,12.70,2024-12-20 16:08:45
27206,12.70,2024-12-20 16:10:50
27207,11.30,2024-12-20 16:12:55
27208,12.70,2024-12-20 16:15:00
27209,12.70,2024-12-20 16:17:05
27210,11.30,2024-12-20 16:19:10
27211,11.30,2024-12-20 16:21:15
27212,11.30,2024-12-20 16:23:20
27213,11.30,2024-12-20 16:25:25
27214,11.30,2024-12-20 16:27:30
27215,11.30,2024-12-20 16:29:35
27216,35.30,2024-12-20 16:31:40
27217,9.80,2024-12-20 16:33:45
27218,11.30,2024-12-20 16:35:50
27219,12.70,2024-12-20 16:37:55
27220,11.30,2024-12-20 16:40:00
27221,11.30,2024-12-20 16:42:05
27222,12.70,2024-12-20 16:44:10
27223,12.70,2024-12-20 16:46:15
27224,11.30,2024-12-20 16:48:20
27225,11.30,2024-12-20 16:50:25
27226,12.70,2024-12-20 16:52:30
27227,12.70,2024-12-20 16:54:35
27228,11.30,2024-12-20 16:56:40
27229,11.30,2024-12-20 16:58:45
27230,11.30,2024-12-20 17:00:50
27231,11.30,2024-12-20 17:02:55
27232,12.70,2024-12-20 17:05:00
27233,11.30,2024-12-20 17:07:05
27234,11.30,2024-12-20 17:09:10
27235,11.30,2024-12-20 17:11:15
27236,9.80,2024-12-20 17:13:20
27237,11.30,2024-12-20 17:15:25
27238,11.30,2024-12-20 17:17:30
27239,9.80,2024-12-20 17:19:35
27240,11.30,2024-12-20 17:21:40
27241,12.70,2024-12-20 17:23:45
27242,12.70,2024-12-20 17:25:50
27243,11.30,2024-12-20 17:27:55
27244,12.70,2024-12-20 17:30:00
27245,11.30,2024-12-20 17:32:05
27246,12.70,2024-12-20 17:34:10
27247,11.30,2024-12-20 17:36:15
27248,22.60,2024-12-20 17:38:20
27249,12.70,2024-12-20 17:40:25
27250,11.30,2024-12-20 17:42:30
27251,11.30,2024-12-20 17:44:35
27252,12.70,2024-12-20 17:46:40
27253,12.70,2024-12-20 17:48:45
27254,12.70,2024-12-20 17:50:50
27255,11.30,2024-12-20 17:52:55
27256,12.70,2024-12-20 17:55:00
27257,11.30,2024-12-20 17:57:05
27258,12.70,2024-12-20 17:59:10
27259,9.80,2024-12-20 18:01:15
27260,9.80,2024-12-20 18:03:20
27261,11.30,2024-12-20 18:05:25
27262,11.30,2024-12-20 18:07:30
27263,12.70,2024-12-20 18:09:35
27264,12.70,2024-12-20 18:11:40
27265,11.30,2024-12-20 18:13:45
27266,11.30,2024-12-20 18:15:50
27267,11.30,2024-12-20 18:17:55
27268,11.30,2024-12-20 18:20:00
27269,11.30,2024-12-20 18:22:05
27270,11.30,2024-12-20 18:24:10
27271,12.70,2024-12-20 18:26:15
27272,11.30,2024-12-20 18:28:20
27273,12.70,2024-12-20 18:30:25
27274,11.30,2024-12-20 18:32:30
27275,11.30,2024-12-20 18:34:35
27276,11.30,2024-12-20 18:36:40
27277,11.30,2024-12-20 18:38:45
27278,11.30,2024-12-20 18:40:50
27279,12.70,2024-12-20 18:42:55
27280,11.30,2024-12-20 18:45:00
27281,8.30,2024-12-20 18:47:05
27282,9.80,2024-12-20 18:49:10
27283,12.70,2024-12-20 18:51:15
27284,11.30,2024-12-20 18:53:20
27285,12.70,2024-12-20 18:55:25
27286,11.30,2024-12-20 18:57:30
27287,11.30,2024-12-20 18:59:35
27288,12.70,2024-12-20 19:01:40
27289,11.30,2024-12-20 19:03:45
27290,12.70,2024-12-20 19:05:50
27291,12.70,2024-12-20 19:07:55
27292,11.30,2024-12-20 19:10:00
27293,12.70,2024-12-20 19:12:05
27294,11.30,2024-12-20 19:14:10
27295,11.30,2024-12-20 19:16:15
27296,11.30,2024-12-20 19:18:20
27297,11.30,2024-12-20 19:20:25
27298,12.70,2024-12-20 19:22:30
27299,11.30,2024-12-20 19:24:35
27300,12.70,2024-12-20 19:26:40
27301,11.30,2024-12-20 19:28:45
27302,12.70,2024-12-20 19:30:50
27303,11.30,2024-12-20 19:32:55
27304,11.30,2024-12-20 19:35:00
27305,9.80,2024-12-20 19:37:05
27306,12.70,2024-12-20 19:39:10
27307,12.70,2024-12-20 19:41:15
27308,9.80,2024-12-20 19:43:20
27309,11.30,2024-12-20 19:45:25
27310,12.70,2024-12-20 19:47:30
27311,12.70,2024-12-20 19:49:35
27312,11.30,2024-12-20 19:51:40
27313,22.60,2024-12-20 19:53:45
27314,11.30,2024-12-20 19:55:50
27315,12.70,2024-12-20 19:57:55
27316,9.80,2024-12-20 20:00:00
27317,11.30,2024-12-23 10:02:13
27318,11.30,2024-12-23 10:04:26
27319,12.70,2024-12-23 10:06:39
27320,9.80,2024-12-23 10:08:52
27321,12.70,2024-12-23 10:11:05
27322,22.50,2024-12-23 10:13:18
27323,11.30,2024-12-23 10:15:31
27324,11.30,2024-12-23 10:17:44
27325,11.30,2024-12-23 10:19:57
27326,12.70,2024-12-23 10:22:10
27327,12.70,2024-12-23 10:24:23
27328,12.70,2024-12-23 10:26:36
27329,12.70,2024-12-23 10:28:49
27330,11.30,2024-12-23 10:31:02
27331,11.30,2024-12-23 10:33:15
27332,12.70,2024-12-23 10:35:28
27333,11.30,2024-12-23 10:37:41
27334,12.70,2024-12-23 10:39:54
27335,11.30,2024-12-23 10:42:07
27336,33.80,2024-12-23 10:44:20
27337,11.30,2024-12-23 10:46:33
27338,11.30,2024-12-23 10:48:46
27339,11.30,2024-12-23 10:50:59
27340,11.30,2024-12-23 10:53:12
27341,12.70,2024-12-23 10:55:25
27342,12.70,2024-12-23 10:57:38
27343,9.80,2024-12-23 10:59:51
27344,11.30,2024-12-23 11:02:04
27345,12.70,2024-12-23 11:04:17
27346,30.90,2024-12-23 11:06:30
27347,11.30,2024-12-23 11:08:43
27348,12.70,2024-12-23 11:10:56
27349,11.30,2024-12-23 11:13:09
27350,12.70,2024-12-23 11:15:22
27351,11.30,2024-12-23 11:17:35
27352,11.30,2024-12-23 11:19:48
27353,12.70,2024-12-23 11:22:01
27354,12.70,2024-12-23 11:24:14
27355,9.80,2024-12-23 11:26:27
27356,12.70,2024-12-23 11:28:40
27357,11.30,2024-12-23 11:30:53
27358,12.70,2024-12-23 11:33:06
27359,11.30,2024-12-23 11:35:19
27360,11.30,2024-12-23 11:37:32
27361,11.30,2024-12-23 11:39:45
27362,11.30,2024-12-23 11:41:58
27363,11.30,2024-12-23 11:44:11
27364,12.70,2024-12-23 11:46:24
27365,9.80,2024-12-23 11:48:37
27366,11.30,2024-12-23 11:50:50
27367,36.70,2024-12-23 11:53:03
27368,12.70,2024-12-23 11:55:16
27369,12.70,2024-12-23 11:57:29
27370,22.50,2024-12-23 11:59:42
27371,12.70,2024-12-23 12:01:55
27372,8.30,2024-12-23 12:04:08
27373,11.30,2024-12-23 12:06:21
27374,12.70,2024-12-23 12:08:34
27375,12.70,2024-12-23 12:10:47
27376,11.30,2024-12-23 12:13:00
27377,12.70,2024-12-23 12:15:13
27378,11.30,2024-12-23 12:17:26
27379,11.30,2024-12-23 12:19:39
27380,9.80,2024-12-23 12:21:52
27381,12.70,2024-12-23 12:24:05
27382,11.30,2024-12-23 12:26:18
27383,12.70,2024-12-23 12:28:31
27384,12.70,2024-12-23 12:30:44
27385,12.70,2024-12-23 12:32:57
27386,11.30,2024-12-23 12:35:10
27387,11.30,2024-12-23 12:37:23
27388,12.70,2024-12-23 12:39:36
27389,11.30,2024-12-23 12:41:49
27390,12.70,2024-12-23 12:44:02
27391,12.70,2024-12-23 12:46:15
27392,11.30,2024-12-23 12:48:28
27393,11.30,2024-12-23 12:50:41
27394,12.70,2024-12-23 12:52:54
27395,11.30,2024-12-23 12:55:07
27396,11.30,2024-12-23 12:57:20
27397,12.70,2024-12-23 12:59:33
27398,11.30,2024-12-23 13:01:46
27399,11.30,2024-12-23 13:03:59
27400,11.30,2024-12-23 13:06:12
27401,11.30,2024-12-23 13:08:25
27402,9.80,2024-12-23 13:10:38
27403,11.30,2024-12-23 13:12:51
27404,12.70,2024-12-23 13:15:04
27405,12.70,2024-12-23 13:17:17
27406,12.70,2024-12-23 13:19:30
27407,11.30,2024-12-23 13:21:43
27408,9.80,2024-12-23 13:23:56
27409,12.70,2024-12-23 13:26:09
27410,9.80,2024-12-23 13:28:22
27411,11.30,2024-12-23 13:30:35
27412,11.30,2024-12-23 13:32:48
27413,12.70,2024-12-23 13:35:01
27414,11.30,2024-12-23 13:37:14
27415,11.30,2024-12-23 13:39:27
27416,9.80,2024-12-23 13:41:40
27417,11.30,2024-12-23 13:43:53
27418,12.70,2024-12-23 13:46:06
27419,11.30,2024-12-23 13:48:19
27420,33.90,2024-12-23 13:50:32
27421,12.70,2024-12-23 13:52:45
27422,9.80,2024-12-23 13:54:58
27423,11.30,2024-12-23 13:57:11
27424,11.30,2024-12-23 13:59:24
27425,11.30,2024-12-23 14:01:37
27426,12.70,2024-12-23 14:03:50
27427,12.70,2024-12-23 14:06:03
27428,12.70,2024-12-23 14:08:16
27429,11.30,2024-12-23 14:10:29
27430,11.30,2024-12-23 14:12:42
27431,11.30,2024-12-23 14:14:55
27432,11.30,2024-12-23 14:17:08
27433,11.30,2024-12-23 14:19:21
27434,11.30,2024-12-23 14:21:34
27435,12.70,2024-12-23 14:23:47
27436,11.30,2024-12-23 14:26:00
27437,12.70,2024-12-23 14:28:13
27438,11.30,2024-12-23 14:30:26
27439,11.30,2024-12-23 14:32:39
27440,12.70,2024-12-23 14:34:52
27441,12.70,2024-12-23 14:37:05
27442,11.30,2024-12-23 14:39:18
27443,11.30,2024-12-23 14:41:31
27444,11.30,2024-12-23 14:43:44
27445,12.70,2024-12-23 14:45:57
27446,12.70,2024-12-23 14:48:10
27447,12.70,2024-12-23 14:50:23
27448,11.30,2024-12-23 14:52:36
27449,24.00,2024-12-23 14:54:49
27450,12.70,2024-12-23 14:57:02
27451,11.30,2024-12-23 14:59:15
27452,9.80,2024-12-23 15:01:28
27453,12.70,2024-12-23 15:03:41
27454,12.70,2024-12-23 15:05:54
27455,12.70,2024-12-23 15:08:07
27456,11.30,2024-12-23 15:10:20
27457,12.70,2024-12-23 15:12:33
27458,12.70,2024-12-23 15:14:46
27459,11.30,2024-12-23 15:16:59
27460,12.70,2024-12-23 15:19:12
27461,9.80,2024-12-23 15:21:25
27462,12.70,2024-12-23 15:23:38
27463,11.30,2024-12-23 15:25:51
27464,11.30,2024-12-23 15:28:04
27465,12.70,2024-12-23 15:30:17
27466,11.30,2024-12-23 15:32:30
27467,9.80,2024-12-23 15:34:43
27468,9.80,2024-12-23 15:36:56
27469,12.70,2024-12-23 15:39:09
27470,12.70,2024-12-23 15:41:22
27471,11.30,2024-12-23 15:43:35
27472,12.70,2024-12-23 15:45:48
27473,11.30,2024-12-23 15:48:01
27474,11.30,2024-12-23 15:50:14
27475,12.70,2024-12-23 15:52:27
27476,11.30,2024-12-23 15:54:40
27477,11.30,2024-12-23 15:56:53
27478,11.30,2024-12-23 15:59:06
27479,12.70,2024-12-23 16:01:19
27480,11.30,2024-12-23 16:03:32
27481,12.70,2024-12-23 16:05:45
27482,11.30,2024-12-23 16:07:58
27483,11.30,2024-12-23 16:10:11
27484,11.30,2024-12-23 16:12:24
27485,12.70,2024-12-23 16:14:37
27486,11.30,2024-12-23 16:16:50
27487,12.70,2024-12-23 16:19:03
27488,11.30,2024-12-23 16:21:16
27489,11.30,2024-12-23 16:23:29
27490,11.30,2024-12-23 16:25:42
27491,12.70,2024-12-23 16:27:55
27492,12.70,2024-12-23 16:30:08
27493,24.00,2024-12-23 16:32:21
27494,11.30,2024-12-23 16:34:34
27495,9.80,2024-12-23 16:36:47
27496,11.30,2024-12-23 16:39:00
27497,11.30,2024-12-23 16:41:13
27498,12.70,2024-12-23 16:43:26
27499,11.30,2024-12-23 16:45:39
27500,11.30,2024-12-23 16:47:52
27501,11.30,2024-12-23 16:50:05
27502,22.60,2024-12-23 16:52:18
27503,11.30,2024-12-23 16:54:31
27504,11.30,2024-12-23 16:56:44
27505,11.30,2024-12-23 16:58:57
27506,12.70,2024-12-23 17:01:10
27507,12.70,2024-12-23 17:03:23
27508,11.30,2024-12-23 17:05:36
27509,11.30,2024-12-23 17:07:49
27510,11.30,2024-12-23 17:10:02
27511,11.30,2024-12-23 17:12:15
27512,9.80,2024-12-23 17:14:28
27513,11.30,2024-12-23 17:16:41
27514,12.70,2024-12-23 17:18:54
27515,11.30,2024-12-23 17:21:07
27516,12.70,2024-12-23 17:23:20
27517,12.70,2024-12-23 17:25:33
27518,8.30,2024-12-23 17:27:46
27519,12.70,2024-12-23 17:29:59
27520,11.30,2024-12-23 17:32:12
27521,9.80,2024-12-23 17:34:25
27522,11.30,2024-12-23 17:36:38
27523,12.70,2024-12-23 17:38:51
27524,11.30,2024-12-23 17:41:04
27525,9.80,2024-12-23 17:43:17
27526,11.30,2024-12-23 17:45:30
27527,11.30,2024-12-23 17:47:43
27528,12.70,2024-12-23 17:49:56
27529,12.70,2024-12-23 17:52:09
27530,9.80,2024-12-23 17:54:22
27531,11.30,2024-12-23 17:56:35
27532,11.30,2024-12-23 17:58:48
27533,11.30,2024-12-23 18:01:01
27534,32.40,2024-12-23 18:03:14
27535,12.70,2024-12-23 18:05:27
27536,12.70,2024-12-23 18:07:40
27537,11.30,2024-12-23 18:09:53
27538,8.30,2024-12-23 18:12:06
27539,12.70,2024-12-23 18:14:19
27540,11.30,2024-12-23 18:16:32
27541,11.30,2024-12-23 18:18:45
27542,11.30,2024-12-23 18:20:58
27543,12.70,2024-12-23 18:23:11
27544,22.60,2024-12-23 18:25:24
27545,11.30,2024-12-23 18:27:37
27546,12.70,2024-12-23 18:29:50
27547,12.70,2024-12-23 18:32:03
27548,11.30,2024-12-23 18:34:16
27549,12.70,2024-12-23 18:36:29
27550,9.80,2024-12-23 18:38:42
27551,12.70,2024-12-23 18:40:55
27552,9.80,2024-12-23 18:43:08
27553,11.30,2024-12-23 18:45:21
27554,11.30,2024-12-23 18:47:34
27555,11.30,2024-12-23 18:49:47
27556,24.00,2024-12-23 18:52:00
27557,11.30,2024-12-23 18:54:13
27558,24.00,2024-12-23 18:56:26
27559,12.70,2024-12-23 18:58:39
27560,9.80,2024-12-23 19:00:52
27561,9.80,2024-12-23 19:03:05
27562,11.30,2024-12-23 19:05:18
27563,12.70,2024-12-23 19:07:31
27564,11.30,2024-12-23 19:09:44
27565,12.70,2024-12-23 19:11:57
27566,12.70,2024-12-23 19:14:10
27567,12.70,2024-12-23 19:16:23
27568,12.70,2024-12-23 19:18:36
27569,12.70,2024-12-23 19:20:49
27570,12.70,2024-12-23 19:23:02
27571,12.70,2024-12-23 19:25:15
27572,12.70,2024-12-23 19:27:28
27573,11.30,2024-12-23 19:29:41
27574,12.70,2024-12-23 19:31:54
27575,9.80,2024-12-23 19:34:07
27576,11.30,2024-12-23 19:36:20
27577,24.00,2024-12-23 19:38:33
27578,11.30,2024-12-23 19:40:46
27579,11.30,2024-12-23 19:42:59
27580,11.30,2024-12-23 19:45:12
27581,11.30,2024-12-23 19:47:25
27582,11.30,2024-12-23 19:49:38
27583,11.30,2024-12-23 19:51:51
27584,9.80,2024-12-23 19:54:04
27585,11.30,2024-12-23 19:56:17
27586,12.70,2024-12-23 19:58:30
27587,12.70,2024-12-24 10:01:55
27588,11.30,2024-12-24 10:03:50
27589,11.30,2024-12-24 10:05:45
27590,11.30,2024-12-24 10:07:40
27591,11.30,2024-12-24 10:09:35
27592,12.70,2024-12-24 10:11:30
27593,9.80,2024-12-24 10:13:25
27594,11.30,2024-12-24 10:15:20
27595,33.80,2024-12-24 10:17:15
27596,12.70,2024-12-24 10:19:10
27597,12.70,2024-12-24 10:21:05
27598,11.30,2024-12-24 10:23:00
27599,12.70,2024-12-24 10:24:55
27600,12.70,2024-12-24 10:26:50
27601,11.30,2024-12-24 10:28:45
27602,11.30,2024-12-24 10:30:40
27603,11.30,2024-12-24 10:32:35
27604,11.30,2024-12-24 10:34:30
27605,12.70,2024-12-24 10:36:25
27606,12.70,2024-12-24 10:38:20
27607,32.40,2024-12-24 10:40:15
27608,22.60,2024-12-24 10:42:10
27609,11.30,2024-12-24 10:44:05
27610,11.30,2024-12-24 10:46:00
27611,9.80,2024-12-24 10:47:55
27612,22.60,2024-12-24 10:49:50
27613,11.30,2024-12-24 10:51:45
27614,12.70,2024-12-24 10:53:40
27615,11.30,2024-12-24 10:55:35
27616,11.30,2024-12-24 10:57:30
27617,12.70,2024-12-24 10:59:25
27618,12.70,2024-12-24 11:01:20
27619,11.30,2024-12-24 11:03:15
27620,12.70,2024-12-24 11:05:10
27621,11.30,2024-12-24 11:07:05
27622,11.30,2024-12-24 11:09:00
27623,11.30,2024-12-24 11:10:55
27624,11.30,2024-12-24 11:12:50
27625,12.70,2024-12-24 11:14:45
27626,9.80,2024-12-24 11:16:40
27627,11.30,2024-12-24 11:18:35
27628,12.70,2024-12-24 11:20:30
27629,11.30,2024-12-24 11:22:25
27630,12.70,2024-12-24 11:24:20
27631,12.70,2024-12-24 11:26:15
27632,12.70,2024-12-24 11:28:10
27633,9.80,2024-12-24 11:30:05
27634,12.70,2024-12-24 11:32:00
27635,12.70,2024-12-24 11:33:55
27636,9.80,2024-12-24 11:35:50
27637,9.80,2024-12-24 11:37:45
27638,32.30,2024-12-24 11:39:40
27639,11.30,2024-12-24 11:41:35
27640,11.30,2024-12-24 11:43:30
27641,11.30,2024-12-24 11:45:25
27642,12.70,2024-12-24 11:47:20
27643,11.30,2024-12-24 11:49:15
27644,9.80,2024-12-24 11:51:10
27645,12.70,2024-12-24 11:53:05
27646,12.70,2024-12-24 11:55:00
27647,12.70,2024-12-24 11:56:55
27648,11.30,2024-12-24 11:58:50
27649,12.70,2024-12-24 12:00:45
27650,12.70,2024-12-24 12:02:40
27651,11.30,2024-12-24 12:04:35
27652,11.30,2024-12-24 12:06:30
27653,9.80,2024-12-24 12:08:25
27654,9.80,2024-12-24 12:10:20
27655,12.70,2024-12-24 12:12:15
27656,42.20,2024-12-24 12:14:10
27657,12.70,2024-12-24 12:16:05
27658,12.70,2024-12-24 12:18:00
27659,12.70,2024-12-24 12:19:55
27660,12.70,2024-12-24 12:21:50
27661,11.30,2024-12-24 12:23:45
27662,9.80,2024-12-24 12:25:40
27663,9.80,2024-12-24 12:27:35
27664,11.30,2024-12-24 12:29:30
27665,9.80,2024-12-24 12:31:25
27666,11.30,2024-12-24 12:33:20
27667,22.60,2024-12-24 12:35:15
27668,11.30,2024-12-24 12:37:10
27669,11.30,2024-12-24 12:39:05
27670,12.70,2024-12-24 12:41:00
27671,11.30,2024-12-24 12:42:55
27672,12.70,2024-12-24 12:44:50
27673,12.70,2024-12-24 12:46:45
27674,11.30,2024-12-24 12:48:40
27675,12.70,2024-12-24 12:50:35
27676,11.30,2024-12-24 12:52:30
27677,8.30,2024-12-24 12:54:25
27678,11.30,2024-12-24 12:56:20
27679,12.70,2024-12-24 12:58:15
27680,11.30,2024-12-24 13:00:10
27681,12.70,2024-12-24 13:02:05
27682,11.30,2024-12-24 13:04:00
27683,24.00,2024-12-24 13:05:55
27684,11.30,2024-12-24 13:07:50
27685,11.30,2024-12-24 13:09:45
27686,11.30,2024-12-24 13:11:40
27687,9.80,2024-12-24 13:13:35
27688,11.30,2024-12-24 13:15:30
27689,12.70,2024-12-24 13:17:25
27690,33.90,2024-12-24 13:19:20
27691,11.30,2024-12-24 13:21:15
27692,12.70,2024-12-24 13:23:10
27693,9.80,2024-12-24 13:25:05
27694,11.30,2024-12-24 13:27:00
27695,12.70,2024-12-24 13:28:55
27696,11.30,2024-12-24 13:30:50
27697,9.80,2024-12-24 13:32:45
27698,9.80,2024-12-24 13:34:40
27699,11.30,2024-12-24 13:36:35
27700,12.70,2024-12-24 13:38:30
27701,11.30,2024-12-24 13:40:25
27702,12.70,2024-12-24 13:42:20
27703,12.70,2024-12-24 13:44:15
27704,11.30,2024-12-24 13:46:10
27705,12.70,2024-12-24 13:48:05
27706,12.70,2024-12-24 13:50:00
27707,12.70,2024-12-24 13:51:55
27708,11.30,2024-12-24 13:53:50
27709,12.70,2024-12-24 13:55:45
27710,12.70,2024-12-24 13:57:40
27711,11.30,2024-12-24 13:59:35
27712,12.70,2024-12-24 14:01:30
27713,24.00,2024-12-24 14:03:25
27714,11.30,2024-12-24 14:05:20
27715,36.70,2024-12-24 14:07:15
27716,11.30,2024-12-24 14:09:10
27717,11.30,2024-12-24 14:11:05
27718,9.80,2024-12-24 14:13:00
27719,11.30,2024-12-24 14:14:55
27720,11.30,2024-12-24 14:16:50
27721,12.70,2024-12-24 14:18:45
27722,11.30,2024-12-24 14:20:40
27723,11.30,2024-12-24 14:22:35
27724,9.80,2024-12-24 14:24:30
27725,11.30,2024-12-24 14:26:25
27726,12.70,2024-12-24 14:28:20
27727,11.30,2024-12-24 14:30:15
27728,11.30,2024-12-24 14:32:10
27729,12.70,2024-12-24 14:34:05
27730,12.70,2024-12-24 14:36:00
27731,9.80,2024-12-24 14:37:55
27732,11.30,2024-12-24 14:39:50
27733,9.80,2024-12-24 14:41:45
27734,11.30,2024-12-24 14:43:40
27735,9.80,2024-12-24 14:45:35
27736,11.30,2024-12-24 14:47:30
27737,12.70,2024-12-24 14:49:25
27738,11.30,2024-12-24 14:51:20
27739,12.70,2024-12-24 14:53:15
27740,11.30,2024-12-24 14:55:10
27741,11.30,2024-12-24 14:57:05
27742,11.30,2024-12-24 14:59:00
27743,11.30,2024-12-24 15:00:55
27744,9.80,2024-12-24 15:02:50
27745,12.70,2024-12-24 15:04:45
27746,11.30,2024-12-24 15:06:40
27747,11.30,2024-12-24 15:08:35
27748,8.30,2024-12-24 15:10:30
27749,11.30,2024-12-24 15:12:25
27750,12.70,2024-12-24 15:14:20
27751,12.70,2024-12-24 15:16:15
27752,36.70,2024-12-24 15:18:10
27753,11.30,2024-12-24 15:20:05
27754,12.70,2024-12-24 15:22:00
27755,11.30,2024-12-24 15:23:55
27756,12.70,2024-12-24 15:25:50
27757,12.70,2024-12-24 15:27:45
27758,11.30,2024-12-24 15:29:40
27759,11.30,2024-12-24 15:31:35
27760,12.70,2024-12-24 15:33:30
27761,11.30,2024-12-24 15:35:25
27762,11.30,2024-12-24 15:37:20
27763,12.70,2024-12-24 15:39:15
27764,11.30,2024-12-24 15:41:10
27765,11.30,2024-12-24 15:43:05
27766,11.30,2024-12-24 15:45:00
27767,11.30,2024-12-24 15:46:55
27768,12.70,2024-12-24 15:48:50
27769,12.70,2024-12-24 15:50:45
27770,11.30,2024-12-24 15:52:40
27771,12.70,2024-12-24 15:54:35
27772,11.30,2024-12-24 15:56:30
27773,12.70,2024-12-24 15:58:25
27774,12.70,2024-12-24 16:00:20
27775,12.70,2024-12-24 16:02:15
27776,12.70,2024-12-24 16:04:10
27777,11.30,2024-12-24 16:06:05
27778,11.30,2024-12-24 16:08:00
27779,12.70,2024-12-24 16:09:55
27780,11.30,2024-12-24 16:11:50
27781,11.30,2024-12-24 16:13:45
27782,11.30,2024-12-24 16:15:40
27783,35.30,2024-12-24 16:17:35
27784,11.30,2024-12-24 16:19:30
27785,11.30,2024-12-24 16:21:25
27786,35.30,2024-12-24 16:23:20
27787,11.30,2024-12-24 16:25:15
27788,12.70,2024-12-24 16:27:10
27789,11.30,2024-12-24 16:29:05
27790,24.00,2024-12-24 16:31:00
27791,11.30,2024-12-24 16:32:55
27792,12.70,2024-12-24 16:34:50
27793,12.70,2024-12-24 16:36:45
27794,11.30,2024-12-24 16:38:40
27795,12.70,2024-12-24 16:40:35
27796,11.30,2024-12-24 16:42:30
27797,12.70,2024-12-24 16:44:25
27798,12.70,2024-12-24 16:46:20
27799,11.30,2024-12-24 16:48:15
27800,12.70,2024-12-24 16:50:10
27801,11.30,2024-12-24 16:52:05
27802,9.80,2024-12-24 16:54:00
27803,12.70,2024-12-24 16:55:55
27804,12.70,2024-12-24 16:57:50
27805,11.30,2024-12-24 16:59:45
27806,11.30,2024-12-24 17:01:40
27807,9.80,2024-12-24 17:03:35
27808,12.70,2024-12-24 17:05:30
27809,11.30,2024-12-24 17:07:25
27810,11.30,2024-12-24 17:09:20
27811,12.70,2024-12-24 17:11:15
27812,9.80,2024-12-24 17:13:10
27813,12.70,2024-12-24 17:15:05
27814,11.30,2024-12-24 17:17:00
27815,9.80,2024-12-24 17:18:55
27816,11.30,2024-12-24 17:20:50
27817,12.70,2024-12-24 17:22:45
27818,11.30,2024-12-24 17:24:40
