orderid,item,itemid
31940,628,35413
31941,2245,35414
31941,4350,35415
31942,2806,35416
31943,3285,35417
31944,186,35418
31945,3820,35419
31946,4866,35420
31947,985,35421
31948,1402,35422
31949,341,35423
31950,2419,35424
31951,1213,35425
31952,1301,35426
31953,1632,35427
31954,1875,35428
31954,868,35429
31955,1965,35430
31955,2587,35431
31956,848,35432
31957,2068,35433
31958,3914,35434
31959,1915,35435
31960,3268,35436
31961,959,35437
31962,271,35438
31963,1016,35439
31964,4817,35440
31965,4224,35441
31966,5,35442
31967,1316,35443
31968,1641,35444
31969,1737,35445
31970,4995,35446
31971,1428,35447
31971,3814,35448
31972,1611,35449
31973,3216,35450
31974,860,35451
31975,1242,35452
31976,268,35453
31977,1221,35454
31978,2935,35455
31979,1580,35456
31980,983,35457
31981,3367,35458
31982,4021,35459
31983,4908,35460
31984,2692,35461
31985,3947,35462
31986,3736,35463
31987,2461,35464
31988,378,35465
31988,2841,35466
31988,4116,35467
31989,509,35468
31989,371,35469
31990,1154,35470
31990,1831,35471
31991,2033,35472
31992,4035,35473
31993,2255,35474
31994,5037,35475
31995,5147,35476
31996,3753,35477
31997,3743,35478
31998,2817,35479
31999,4985,35480
32000,2973,35481
32000,2797,35482
32001,4808,35483
32002,1071,35484
32003,4915,35485
32004,1684,35486
32005,1274,35487
32006,569,35488
32007,1463,35489
32008,3030,35490
32009,3844,35491
32010,4581,35492
32011,4212,35493
32012,4863,35494
32013,3922,35495
32013,4490,35496
32014,5167,35497
32015,4944,35498
32016,1356,35499
32017,4928,35500
32018,641,35501
32019,4446,35502
32020,5071,35503
32021,2396,35504
32022,4123,35505
32023,197,35506
32024,134,35507
32024,381,35508
32025,4532,35509
32026,4821,35510
32027,3669,35511
32028,3547,35512
32029,1709,35513
32030,4992,35514
32031,3739,35515
32032,4105,35516
32033,486,35517
32034,4201,35518
32035,4198,35519
32036,227,35520
32037,4254,35521
32038,3197,35522
32039,4509,35523
32040,308,35524
32041,3090,35525
32042,5323,35526
32043,4368,35527
32044,2895,35528
32045,4501,35529
32046,1013,35530
32047,1698,35531
32048,4617,35532
32049,2340,35533
32050,2765,35534
32051,3725,35535
32052,3465,35536
32052,2771,35537
32053,4033,35538
32054,2546,35539
32055,4400,35540
32056,3346,35541
32057,3731,35542
32058,1177,35543
32059,1441,35544
32060,503,35545
32061,3710,35546
32062,4759,35547
32063,3666,35548
32064,5223,35549
32065,945,35550
32065,1675,35551
32065,605,35552
32066,2759,35553
32067,4507,35554
32068,309,35555
32069,4936,35556
32070,2432,35557
32071,3127,35558
32072,2015,35559
32073,3315,35560
32074,2856,35561
32075,2111,35562
32075,2103,35563
32076,1891,35564
32077,3150,35565
32078,2104,35566
32079,2166,35567
32080,1977,35568
32081,1331,35569
32082,4441,35570
32083,1005,35571
32084,346,35572
32085,3809,35573
32086,795,35574
32087,2682,35575
32088,5056,35576
32089,2764,35577
32090,1834,35578
32091,4699,35579
32092,4980,35580
32093,616,35581
32094,2853,35582
32095,2122,35583
32096,3828,35584
32097,2902,35585
32098,4960,35586
32099,474,35587
32100,1851,35588
32101,1386,35589
32102,1823,35590
32103,328,35591
32104,497,35592
32104,245,35593
32104,1240,35594
32105,713,35595
32106,2711,35596
32107,2116,35597
32108,5238,35598
32109,3369,35599
32110,1178,35600
32111,394,35601
32112,5238,35602
32113,3219,35603
32114,677,35604
32115,2266,35605
32116,4929,35606
32117,2021,35607
32118,4433,35608
32119,894,35609
32120,4081,35610
32121,3773,35611
32122,4244,35612
32123,3314,35613
32124,1494,35614
32125,192,35615
32126,670,35616
32127,501,35617
32128,1571,35618
32129,4521,35619
32130,4141,35620
32131,3580,35621
32132,1562,35622
32133,5303,35623
32134,4178,35624
32135,2579,35625
32136,1593,35626
32137,2330,35627
32138,4748,35628
32139,2068,35629
32140,1525,35630
32141,661,35631
32142,2201,35632
32143,3470,35633
32144,2390,35634
32145,2946,35635
32146,3137,35636
32147,4432,35637
32148,2015,35638
32149,1088,35639
32150,2015,35640
32151,5041,35641
32151,3483,35642
32152,1292,35643
32153,726,35644
32154,1567,35645
32155,2959,35646
32156,665,35647
32157,2782,35648
32158,161,35649
32159,4002,35650
32160,5056,35651
32161,2523,35652
32162,348,35653
32163,4651,35654
32164,652,35655
32165,3983,35656
32166,3581,35657
32166,482,35658
32167,5038,35659
32168,1664,35660
32169,3840,35661
32170,1309,35662
32171,138,35663
32172,479,35664
32173,2144,35665
32174,1729,35666
32175,1789,35667
32175,1302,35668
32175,1380,35669
32176,4611,35670
32177,3903,35671
32177,857,35672
32177,1209,35673
32178,2201,35674
32178,3705,35675
32179,5239,35676
32180,3118,35677
32181,357,35678
32182,4299,35679
32183,4528,35680
32184,1016,35681
32185,4652,35682
32186,3343,35683
32186,1585,35684
32187,5053,35685
32188,2111,35686
32189,3558,35687
32190,1397,35688
32191,3178,35689
32192,2264,35690
32193,4287,35691
32194,1802,35692
32195,2052,35693
32196,2014,35694
32197,2601,35695
32198,2208,35696
32199,518,35697
32200,1888,35698
32201,4570,35699
32201,2933,35700
32201,438,35701
32202,2984,35702
32203,4902,35703
32204,476,35704
32205,3104,35705
32206,1301,35706
32207,5314,35707
32208,4005,35708
32209,1391,35709
32210,2194,35710
32210,1688,35711
32211,4458,35712
32212,1237,35713
32213,1627,35714
32214,3806,35715
32215,2507,35716
32216,3280,35717
32217,1531,35718
32218,2992,35719
32218,3206,35720
32219,2191,35721
32220,4464,35722
32221,5262,35723
32222,988,35724
32223,928,35725
32224,5290,35726
32225,2625,35727
32226,3096,35728
32226,641,35729
32227,5289,35730
32228,4162,35731
32229,4107,35732
32230,2896,35733
32230,1466,35734
32231,3284,35735
32232,4151,35736
32233,3983,35737
32234,4773,35738
32235,365,35739
32236,1493,35740
32237,2252,35741
32238,4007,35742
32239,4877,35743
32240,3482,35744
32241,5098,35745
32241,4483,35746
32241,2297,35747
32242,177,35748
32243,3473,35749
32244,578,35750
32245,2376,35751
32246,4396,35752
32247,967,35753
32248,5211,35754
32249,1499,35755
32249,4261,35756
32250,3946,35757
32251,4162,35758
32252,401,35759
32253,3843,35760
32254,3153,35761
32255,5243,35762
32256,4896,35763
32257,3083,35764
32258,2847,35765
32259,3626,35766
32260,4850,35767
32261,5030,35768
32262,1149,35769
32263,4477,35770
32264,4558,35771
32265,3876,35772
32266,1143,35773
32267,1821,35774
32268,720,35775
32269,120,35776
32270,733,35777
32271,1635,35778
32272,2301,35779
32273,4269,35780
32274,4641,35781
32275,2847,35782
32276,2480,35783
32277,4946,35784
32278,4756,35785
32279,312,35786
32280,4433,35787
32281,393,35788
32282,3601,35789
32283,3726,35790
32284,416,35791
32285,4280,35792
32286,4297,35793
32287,1919,35794
32288,2698,35795
32289,2607,35796
32290,1887,35797
32291,4658,35798
32292,1013,35799
32293,5184,35800
32294,808,35801
32295,3595,35802
32295,3655,35803
32296,1906,35804
32297,1151,35805
32298,625,35806
32299,783,35807
32300,142,35808
32301,2284,35809
32302,5186,35810
32303,3548,35811
32304,2722,35812
32305,4078,35813
32306,1862,35814
32307,5081,35815
32308,3540,35816
32309,1018,35817
32310,4562,35818
32310,162,35819
32311,4731,35820
32312,1360,35821
32313,2193,35822
32314,1342,35823
32315,3559,35824
32316,1544,35825
32317,2263,35826
32318,3371,35827
32319,3673,35828
32320,4051,35829
32320,3047,35830
32320,1138,35831
32321,543,35832
32321,3166,35833
32322,3933,35834
32323,2693,35835
32324,4613,35836
32325,4360,35837
32326,4885,35838
32327,4698,35839
32328,4302,35840
32329,4912,35841
32330,1776,35842
32331,4538,35843
32332,3064,35844
32333,2168,35845
32334,2437,35846
32335,581,35847
32336,1750,35848
32337,304,35849
32338,3178,35850
32339,5113,35851
32340,606,35852
32341,68,35853
32341,4177,35854
32342,4171,35855
32343,498,35856
32344,4962,35857
32345,4599,35858
32346,2885,35859
32347,1059,35860
32347,3731,35861
32347,4843,35862
32348,3994,35863
32349,3341,35864
32350,2399,35865
32351,2816,35866
32352,2198,35867
32352,3025,35868
32352,1911,35869
32353,2680,35870
32354,2429,35871
32355,3223,35872
32355,660,35873
32355,1141,35874
32356,2073,35875
32357,1593,35876
32358,4435,35877
32359,1290,35878
32360,2191,35879
32361,3971,35880
32362,4052,35881
32362,2057,35882
32362,1387,35883
32363,4671,35884
32364,3660,35885
32365,2606,35886
32366,4184,35887
32367,3392,35888
32368,3120,35889
32369,2889,35890
32370,5163,35891
32371,731,35892
32372,867,35893
32373,4442,35894
32374,4239,35895
32375,3532,35896
32375,5255,35897
32375,414,35898
32376,209,35899
32377,600,35900
32378,2723,35901
32379,3122,35902
32380,4627,35903
32381,5270,35904
32382,498,35905
32383,1789,35906
32384,3713,35907
32385,544,35908
32386,4650,35909
32387,3650,35910
32388,1075,35911
32389,3086,35912
32390,2004,35913
32391,4217,35914
32392,705,35915
32393,4191,35916
32394,478,35917
32395,3993,35918
32396,119,35919
32397,1877,35920
32398,14,35921
32399,4097,35922
32400,4119,35923
32401,2632,35924
32402,5231,35925
32403,3093,35926
32404,747,35927
32405,1015,35928
32406,1298,35929
32406,814,35930
32407,2543,35931
32408,1997,35932
32409,4215,35933
32410,2283,35934
32411,4215,35935
32412,2167,35936
32413,1806,35937
32414,704,35938
32414,3318,35939
32415,2483,35940
32416,3392,35941
32416,13,35942
32417,5040,35943
32418,3068,35944
32419,499,35945
32420,420,35946
32421,4117,35947
32422,388,35948
32423,3052,35949
32423,1571,35950
32424,5016,35951
32425,4825,35952
32426,2476,35953
32427,786,35954
32427,4178,35955
32428,2588,35956
32429,2553,35957
32430,1547,35958
32431,4519,35959
32432,4964,35960
32433,2079,35961
32434,127,35962
32435,5115,35963
32436,327,35964
32437,2039,35965
32438,437,35966
32439,508,35967
32440,1835,35968
32441,1356,35969
32442,4897,35970
32443,4814,35971
32444,799,35972
32445,3052,35973
32445,3760,35974
32446,5114,35975
32447,4927,35976
32448,1650,35977
32449,1776,35978
32450,26,35979
32451,447,35980
32452,591,35981
32453,4769,35982
32454,319,35983
32455,438,35984
32456,1580,35985
32457,2927,35986
32458,2797,35987
32459,4619,35988
32460,5300,35989
32461,1311,35990
32462,3200,35991
32463,5053,35992
32464,1155,35993
32465,583,35994
32466,4394,35995
32467,2776,35996
32468,4437,35997
32469,301,35998
32470,4431,35999
32471,46,36000
32472,4394,36001
32473,505,36002
32474,1013,36003
32474,4879,36004
32475,1187,36005
32476,268,36006
32477,2700,36007
32478,4036,36008
32479,2152,36009
32480,965,36010
32481,3299,36011
32482,980,36012
32483,1920,36013
32483,5087,36014
32484,1822,36015
32485,3891,36016
32486,5244,36017
32487,4823,36018
32488,2854,36019
32489,3296,36020
32490,3356,36021
32491,1634,36022
32492,3571,36023
32493,5015,36024
32493,3175,36025
32494,556,36026
32495,1430,36027
32496,4265,36028
32497,2427,36029
32498,3445,36030
32499,2247,36031
32500,1131,36032
32501,4233,36033
32502,2360,36034
32503,2868,36035
32504,2128,36036
32505,1551,36037
32506,4843,36038
32507,2684,36039
32508,2529,36040
32509,5088,36041
32510,3302,36042
32511,214,36043
32512,4337,36044
32513,5205,36045
32514,1932,36046
32515,3553,36047
32516,1612,36048
32517,3304,36049
32518,2448,36050
32519,491,36051
32520,581,36052
32520,1900,36053
32521,3701,36054
32522,349,36055
32523,1884,36056
32524,1628,36057
32525,4014,36058
32526,1030,36059
32527,273,36060
32528,4036,36061
32529,1191,36062
32530,3686,36063
32531,3186,36064
32532,1601,36065
32532,5311,36066
32533,381,36067
32534,442,36068
32534,4147,36069
32534,16,36070
32535,369,36071
32535,1834,36072
32535,5291,36073
32536,4438,36074
32537,4746,36075
32538,4251,36076
32539,17,36077
32540,2911,36078
32541,1894,36079
32542,4436,36080
32543,4980,36081
32544,4269,36082
32545,1417,36083
32546,626,36084
32547,4943,36085
32548,1373,36086
32549,4364,36087
32550,2623,36088
32551,4617,36089
32552,1071,36090
32553,5249,36091
32554,2733,36092
32555,5257,36093
32556,1467,36094
32557,2905,36095
32558,1521,36096
32559,4432,36097
32560,777,36098
32561,958,36099
32562,2043,36100
32563,2352,36101
32564,4757,36102
32565,1572,36103
32566,648,36104
32567,25,36105
32568,2727,36106
32569,2118,36107
32570,2261,36108
32571,312,36109
32572,3380,36110
32573,572,36111
32574,27,36112
32575,651,36113
32576,30,36114
32577,4582,36115
32578,1382,36116
32579,2788,36117
32580,5256,36118
32581,5021,36119
32581,4055,36120
32581,1744,36121
32582,3140,36122
32583,4992,36123
32584,4030,36124
32584,1663,36125
32584,620,36126
32585,3659,36127
32586,3106,36128
32587,460,36129
32588,3104,36130
32589,3435,36131
32589,4051,36132
32590,619,36133
32590,4604,36134
32591,3851,36135
32592,3095,36136
32593,2252,36137
32594,2916,36138
32595,2630,36139
32596,241,36140
32597,1744,36141
32597,265,36142
32597,3007,36143
32598,1637,36144
32599,4928,36145
32600,967,36146
32601,2832,36147
32602,3906,36148
32603,2207,36149
32604,3573,36150
32605,2821,36151
32606,4758,36152
32607,1644,36153
32607,3413,36154
32608,3686,36155
32609,198,36156
32610,2297,36157
32611,3366,36158
32612,4024,36159
32613,3594,36160
32614,2846,36161
32615,3299,36162
32616,1532,36163
32616,447,36164
32616,1661,36165
32617,3793,36166
32617,99,36167
32618,2846,36168
32619,754,36169
32620,5262,36170
32621,276,36171
32622,2694,36172
32623,1933,36173
32624,4717,36174
32625,916,36175
32625,4574,36176
32626,5199,36177
32627,1835,36178
32628,51,36179
32629,1170,36180
32630,4257,36181
32631,4121,36182
32632,4901,36183
32633,585,36184
32634,3729,36185
32635,1080,36186
32636,3707,36187
32637,2587,36188
32637,4928,36189
32638,3404,36190
32639,4173,36191
32640,1492,36192
32641,1729,36193
32642,4112,36194
32643,3545,36195
32644,2435,36196
32645,5093,36197
32646,4440,36198
32647,2034,36199
32648,5175,36200
32649,4894,36201
32650,2371,36202
32650,4091,36203
32650,321,36204
32651,4856,36205
32652,2733,36206
32653,3323,36207
32654,4036,36208
32655,3156,36209
32656,482,36210
32657,2923,36211
32658,2553,36212
32659,3279,36213
32660,1299,36214
32661,4117,36215
32662,123,36216
32663,959,36217
32664,2216,36218
32664,1439,36219
32665,1990,36220
32666,3532,36221
32667,1442,36222
32668,1091,36223
32669,5024,36224
32670,5147,36225
32671,3538,36226
32672,4695,36227
32673,4250,36228
32674,1640,36229
32675,628,36230
32676,1423,36231
32677,4990,36232
32678,4669,36233
32679,231,36234
32680,2807,36235
32681,3106,36236
32682,1307,36237
32682,674,36238
32682,2407,36239
32683,2413,36240
32684,2608,36241
32685,3917,36242
32686,592,36243
32687,1144,36244
32688,1043,36245
32689,5042,36246
32689,1857,36247
32689,1415,36248
32690,1378,36249
32691,293,36250
32692,4775,36251
32693,3532,36252
32694,3383,36253
32695,2255,36254
32696,382,36255
32697,290,36256
32698,1307,36257
32699,168,36258
32700,4771,36259
32701,2599,36260
32702,734,36261
32703,1332,36262
32704,190,36263
32704,4010,36264
32705,714,36265
32706,80,36266
32707,5207,36267
32708,4090,36268
32709,2272,36269
32710,2161,36270
32711,2377,36271
32712,3023,36272
32713,2632,36273
32713,4353,36274
32713,3187,36275
32714,3740,36276
32714,2734,36277
32715,964,36278
32716,3427,36279
32716,4473,36280
32716,3883,36281
32717,4873,36282
32718,2990,36283
32719,114,36284
32720,715,36285
32721,3026,36286
32722,149,36287
32723,382,36288
32724,3858,36289
32725,4941,36290
32726,2898,36291
32727,150,36292
32728,2919,36293
32729,3686,36294
32729,219,36295
32730,763,36296
32731,3643,36297
32732,2780,36298
32733,386,36299
32734,4402,36300
32735,4764,36301
32736,758,36302
32736,1604,36303
32736,2833,36304
32737,2414,36305
32738,4693,36306
32739,488,36307
32740,3753,36308
32741,4097,36309
32742,3013,36310
32743,3680,36311
32744,1178,36312
32745,1516,36313
32746,1230,36314
32747,2435,36315
32748,5116,36316
32749,3670,36317
32750,2586,36318
32751,4453,36319
32752,1078,36320
32753,4926,36321
32754,1361,36322
32755,966,36323
32755,2530,36324
32756,5091,36325
32757,172,36326
32758,248,36327
32759,1484,36328
32760,4602,36329
32761,750,36330
32762,617,36331
32763,2273,36332
32764,2752,36333
32765,4668,36334
32766,2646,36335
32767,3611,36336
32768,504,36337
32769,313,36338
32770,1596,36339
32771,2598,36340
32772,5137,36341
32773,4953,36342
32774,3481,36343
32775,738,36344
32776,3056,36345
32777,3374,36346
32778,3844,36347
32778,934,36348
32779,5207,36349
32780,3014,36350
32781,2176,36351
32782,770,36352
32783,1867,36353
32784,2674,36354
32785,5256,36355
32786,3961,36356
32787,301,36357
32788,4708,36358
32789,1828,36359
32790,1148,36360
32791,2624,36361
32792,4566,36362
32793,2717,36363
32794,2587,36364
32795,2304,36365
32796,2365,36366
32797,2618,36367
32798,4986,36368
32799,3634,36369
32800,5270,36370
32801,5082,36371
32802,2774,36372
32803,3475,36373
32804,177,36374
32805,5262,36375
32805,2038,36376
32805,4306,36377
32806,2142,36378
32807,3125,36379
32808,5103,36380
32809,4925,36381
32810,376,36382
32811,1729,36383
32812,4475,36384
32813,2043,36385
32814,5288,36386
32815,5315,36387
32816,3846,36388
32817,4811,36389
32818,3368,36390
32819,2810,36391
32820,3736,36392
32821,271,36393
32822,3072,36394
32823,2323,36395
32824,1548,36396
32825,3454,36397
32826,3493,36398
32827,4928,36399
32828,2552,36400
32829,3160,36401
32830,2889,36402
32831,3589,36403
32832,2902,36404
32833,1823,36405
32834,4078,36406
32835,5044,36407
32836,134,36408
32837,3308,36409
32838,1826,36410
32839,1931,36411
32840,2523,36412
32841,3721,36413
32842,1964,36414
32843,1896,36415
32844,3918,36416
32845,4042,36417
32845,5136,36418
32846,3597,36419
32847,3189,36420
32848,1679,36421
32849,1249,36422
32850,4657,36423
32851,3824,36424
32852,4999,36425
32852,5004,36426
32853,2412,36427
32854,2938,36428
32855,228,36429
32856,4152,36430
32857,4338,36431
32858,4113,36432
32859,3288,36433
32860,938,36434
32861,256,36435
32862,1516,36436
32863,4787,36437
32864,3622,36438
32865,5292,36439
32866,5292,36440
32867,1715,36441
32868,54,36442
32868,3724,36443
32869,488,36444
32870,2633,36445
32871,4708,36446
32872,4983,36447
32873,3815,36448
32874,5180,36449
32874,3721,36450
32875,2223,36451
32876,3627,36452
32877,702,36453
32878,2626,36454
32879,2747,36455
32880,4702,36456
32881,3395,36457
32882,2064,36458
32883,4647,36459
32884,4271,36460
32885,2684,36461
32886,1162,36462
32887,3447,36463
32888,4343,36464
32889,1182,36465
32890,4330,36466
32891,1543,36467
32892,949,36468
32893,4103,36469
32894,1980,36470
32895,2726,36471
32896,3017,36472
32897,373,36473
32898,21,36474
32899,424,36475
32900,403,36476
32901,240,36477
32901,1138,36478
32902,5233,36479
32903,2648,36480
32904,334,36481
32905,3866,36482
32905,1166,36483
32906,4829,36484
32907,3813,36485
32908,2640,36486
32909,719,36487
32910,4214,36488
32911,2912,36489
32912,4338,36490
32913,4107,36491
32914,2382,36492
32915,5217,36493
32916,851,36494
32917,3683,36495
32918,3447,36496
32919,3590,36497
32920,3418,36498
32921,4583,36499
32922,1181,36500
32923,4972,36501
32924,58,36502
32925,889,36503
32925,1646,36504
32926,1345,36505
32927,3889,36506
