itemid,type,baseprice
13040,Larger Plate,11.30
13041,Larger Plate,11.30
13042,Larger Plate,11.30
13043,Larger Plate,11.30
13044,Larger Plate,11.30
13045,Larger Plate,11.30
13046,Larger Plate,11.30
13047,Larger Plate,11.30
13048,Larger Plate,11.30
13049,Larger Plate,11.30
13050,Larger Plate,11.30
13051,Larger Plate,11.30
13052,Larger Plate,11.30
13053,Larger Plate,11.30
13054,Larger Plate,11.30
13055,Larger Plate,11.30
13056,Larger Plate,11.30
13057,Larger Plate,11.30
13058,Larger Plate,11.30
13059,Larger Plate,11.30
13060,Larger Plate,11.30
13061,Larger Plate,11.30
13062,Larger Plate,11.30
13063,Larger Plate,11.30
13064,Larger Plate,11.30
13065,Larger Plate,11.30
13066,Larger Plate,11.30
13067,Larger Plate,11.30
13068,Larger Plate,11.30
13069,Larger Plate,11.30
13070,Larger Plate,11.30
13071,Larger Plate,11.30
13072,Larger Plate,11.30
13073,Larger Plate,11.30
13074,Larger Plate,11.30
13075,Larger Plate,11.30
13076,Larger Plate,11.30
13077,Larger Plate,11.30
13078,Larger Plate,11.30
13079,Larger Plate,11.30
13080,Larger Plate,11.30
13081,Larger Plate,11.30
13082,Larger Plate,11.30
13083,Larger Plate,11.30
13084,Larger Plate,11.30
13085,Larger Plate,11.30
13086,Larger Plate,11.30
13087,Larger Plate,11.30
13088,Larger Plate,11.30
13089,Larger Plate,11.30
13090,Larger Plate,11.30
13091,Larger Plate,11.30
13092,Larger Plate,11.30
13093,Larger Plate,11.30
13094,Larger Plate,11.30
13095,Larger Plate,11.30
13096,Larger Plate,11.30
13097,Larger Plate,11.30
13098,Larger Plate,11.30
13099,Larger Plate,11.30
13100,Larger Plate,11.30
13101,Larger Plate,11.30
13102,Larger Plate,11.30
13103,Larger Plate,11.30
13104,Larger Plate,11.30
13105,Larger Plate,11.30
13106,Larger Plate,11.30
13107,Larger Plate,11.30
13108,Larger Plate,11.30
13109,Larger Plate,11.30
13110,Larger Plate,11.30
13111,Larger Plate,11.30
13112,Larger Plate,11.30
13113,Larger Plate,11.30
13114,Larger Plate,11.30
13115,Larger Plate,11.30
13116,Larger Plate,11.30
13117,Larger Plate,11.30
13118,Larger Plate,11.30
13119,Larger Plate,11.30
13120,Larger Plate,12.70
13121,Larger Plate,12.70
13122,Larger Plate,12.70
13123,Larger Plate,12.70
13124,Larger Plate,12.70
13125,Larger Plate,12.70
13126,Larger Plate,12.70
13127,Larger Plate,12.70
13128,Larger Plate,12.70
13129,Larger Plate,12.70
13130,Larger Plate,12.70
13131,Larger Plate,12.70
13132,Larger Plate,12.70
13133,Larger Plate,12.70
13134,Larger Plate,12.70
13135,Larger Plate,12.70
13136,Larger Plate,12.70
13137,Larger Plate,12.70
13138,Larger Plate,12.70
13139,Larger Plate,12.70
13140,Larger Plate,12.70
13141,Larger Plate,12.70
13142,Larger Plate,12.70
13143,Larger Plate,12.70
13144,Larger Plate,12.70
13145,Larger Plate,12.70
13146,Larger Plate,12.70
13147,Larger Plate,12.70
13148,Larger Plate,12.70
13149,Larger Plate,12.70
13150,Larger Plate,12.70
13151,Larger Plate,12.70
13152,Larger Plate,11.30
13153,Larger Plate,11.30
13154,Larger Plate,11.30
13155,Larger Plate,11.30
13156,Larger Plate,11.30
13157,Larger Plate,11.30
13158,Larger Plate,11.30
13159,Larger Plate,11.30
13160,Larger Plate,11.30
13161,Larger Plate,11.30
13162,Larger Plate,11.30
13163,Larger Plate,11.30
13164,Larger Plate,11.30
13165,Larger Plate,11.30
13166,Larger Plate,11.30
13167,Larger Plate,11.30
13168,Larger Plate,11.30
13169,Larger Plate,11.30
13170,Larger Plate,11.30
13171,Larger Plate,11.30
13172,Larger Plate,11.30
13173,Larger Plate,11.30
13174,Larger Plate,11.30
13175,Larger Plate,11.30
13176,Larger Plate,11.30
13177,Larger Plate,11.30
13178,Larger Plate,11.30
13179,Larger Plate,11.30
13180,Larger Plate,11.30
13181,Larger Plate,11.30
13182,Larger Plate,11.30
13183,Larger Plate,11.30
13184,Larger Plate,11.30
13185,Larger Plate,11.30
13186,Larger Plate,11.30
13187,Larger Plate,11.30
13188,Larger Plate,11.30
13189,Larger Plate,11.30
13190,Larger Plate,11.30
13191,Larger Plate,11.30
13192,Larger Plate,11.30
13193,Larger Plate,11.30
13194,Larger Plate,11.30
13195,Larger Plate,11.30
13196,Larger Plate,11.30
13197,Larger Plate,11.30
13198,Larger Plate,11.30
13199,Larger Plate,11.30
13200,Larger Plate,11.30
13201,Larger Plate,11.30
13202,Larger Plate,11.30
13203,Larger Plate,11.30
13204,Larger Plate,11.30
13205,Larger Plate,11.30
13206,Larger Plate,11.30
13207,Larger Plate,11.30
13208,Larger Plate,11.30
13209,Larger Plate,11.30
13210,Larger Plate,11.30
13211,Larger Plate,11.30
13212,Larger Plate,11.30
13213,Larger Plate,11.30
13214,Larger Plate,11.30
13215,Larger Plate,11.30
13216,Larger Plate,11.30
13217,Larger Plate,11.30
13218,Larger Plate,11.30
13219,Larger Plate,11.30
13220,Larger Plate,11.30
13221,Larger Plate,11.30
13222,Larger Plate,11.30
13223,Larger Plate,11.30
13224,Larger Plate,11.30
13225,Larger Plate,11.30
13226,Larger Plate,11.30
13227,Larger Plate,11.30
13228,Larger Plate,11.30
13229,Larger Plate,11.30
13230,Larger Plate,11.30
13231,Larger Plate,11.30
13232,Larger Plate,11.30
13233,Larger Plate,11.30
13234,Larger Plate,11.30
13235,Larger Plate,11.30
13236,Larger Plate,11.30
13237,Larger Plate,11.30
13238,Larger Plate,11.30
13239,Larger Plate,11.30
13240,Larger Plate,11.30
13241,Larger Plate,11.30
13242,Larger Plate,11.30
13243,Larger Plate,11.30
13244,Larger Plate,11.30
13245,Larger Plate,11.30
13246,Larger Plate,11.30
13247,Larger Plate,11.30
13248,Larger Plate,11.30
13249,Larger Plate,11.30
13250,Larger Plate,11.30
13251,Larger Plate,11.30
13252,Larger Plate,11.30
13253,Larger Plate,11.30
13254,Larger Plate,11.30
13255,Larger Plate,11.30
13256,Larger Plate,11.30
13257,Larger Plate,11.30
13258,Larger Plate,11.30
13259,Larger Plate,11.30
13260,Larger Plate,11.30
13261,Larger Plate,11.30
13262,Larger Plate,11.30
13263,Larger Plate,11.30
13264,Larger Plate,11.30
13265,Larger Plate,11.30
13266,Larger Plate,11.30
13267,Larger Plate,11.30
13268,Larger Plate,11.30
13269,Larger Plate,11.30
13270,Larger Plate,11.30
13271,Larger Plate,11.30
13272,Larger Plate,11.30
13273,Larger Plate,11.30
13274,Larger Plate,11.30
13275,Larger Plate,11.30
13276,Larger Plate,11.30
13277,Larger Plate,11.30
13278,Larger Plate,11.30
13279,Larger Plate,11.30
13280,Larger Plate,11.30
13281,Larger Plate,11.30
13282,Larger Plate,11.30
13283,Larger Plate,11.30
13284,Larger Plate,11.30
13285,Larger Plate,11.30
13286,Larger Plate,11.30
13287,Larger Plate,11.30
13288,Larger Plate,11.30
13289,Larger Plate,11.30
13290,Larger Plate,11.30
13291,Larger Plate,11.30
13292,Larger Plate,11.30
13293,Larger Plate,11.30
13294,Larger Plate,11.30
13295,Larger Plate,11.30
13296,Larger Plate,11.30
13297,Larger Plate,11.30
13298,Larger Plate,11.30
13299,Larger Plate,11.30
13300,Larger Plate,11.30
13301,Larger Plate,11.30
13302,Larger Plate,11.30
13303,Larger Plate,11.30
13304,Larger Plate,11.30
13305,Larger Plate,11.30
13306,Larger Plate,11.30
13307,Larger Plate,11.30
13308,Larger Plate,11.30
13309,Larger Plate,11.30
13310,Larger Plate,11.30
13311,Larger Plate,11.30
13312,Larger Plate,12.70
13313,Larger Plate,12.70
13314,Larger Plate,12.70
13315,Larger Plate,12.70
13316,Larger Plate,12.70
13317,Larger Plate,12.70
13318,Larger Plate,12.70
13319,Larger Plate,12.70
13320,Larger Plate,12.70
13321,Larger Plate,12.70
13322,Larger Plate,12.70
13371,Larger Plate,11.30
13323,Larger Plate,12.70
13324,Larger Plate,12.70
13325,Larger Plate,12.70
13326,Larger Plate,12.70
13327,Larger Plate,12.70
13328,Larger Plate,12.70
13329,Larger Plate,12.70
13330,Larger Plate,12.70
13331,Larger Plate,12.70
13332,Larger Plate,12.70
13333,Larger Plate,12.70
13334,Larger Plate,12.70
13335,Larger Plate,12.70
13336,Larger Plate,12.70
13337,Larger Plate,12.70
13338,Larger Plate,12.70
13339,Larger Plate,12.70
13340,Larger Plate,12.70
13341,Larger Plate,12.70
13342,Larger Plate,12.70
13343,Larger Plate,12.70
13344,Larger Plate,11.30
13345,Larger Plate,11.30
13346,Larger Plate,11.30
13347,Larger Plate,11.30
13348,Larger Plate,11.30
13349,Larger Plate,11.30
13350,Larger Plate,11.30
13351,Larger Plate,11.30
13352,Larger Plate,11.30
13353,Larger Plate,11.30
13354,Larger Plate,11.30
13355,Larger Plate,11.30
13356,Larger Plate,11.30
13357,Larger Plate,11.30
13358,Larger Plate,11.30
13359,Larger Plate,11.30
13360,Larger Plate,11.30
13361,Larger Plate,11.30
13362,Larger Plate,11.30
13363,Larger Plate,11.30
13364,Larger Plate,11.30
13365,Larger Plate,11.30
13366,Larger Plate,11.30
13367,Larger Plate,11.30
13368,Larger Plate,11.30
13369,Larger Plate,11.30
13370,Larger Plate,11.30
13372,Larger Plate,11.30
13373,Larger Plate,11.30
13374,Larger Plate,11.30
13375,Larger Plate,11.30
13376,Larger Plate,11.30
13377,Larger Plate,11.30
13378,Larger Plate,11.30
13379,Larger Plate,11.30
13380,Larger Plate,11.30
13381,Larger Plate,11.30
13382,Larger Plate,11.30
13383,Larger Plate,11.30
13384,Larger Plate,11.30
13385,Larger Plate,11.30
13386,Larger Plate,11.30
13387,Larger Plate,11.30
13388,Larger Plate,11.30
13389,Larger Plate,11.30
13390,Larger Plate,11.30
13391,Larger Plate,11.30
13392,Larger Plate,11.30
13393,Larger Plate,11.30
13394,Larger Plate,11.30
13395,Larger Plate,11.30
13396,Larger Plate,11.30
13397,Larger Plate,11.30
13398,Larger Plate,11.30
13399,Larger Plate,11.30
13400,Larger Plate,11.30
13401,Larger Plate,11.30
13402,Larger Plate,11.30
13403,Larger Plate,11.30
13404,Larger Plate,11.30
13405,Larger Plate,11.30
13406,Larger Plate,11.30
13407,Larger Plate,11.30
13408,Larger Plate,11.30
13409,Larger Plate,11.30
13410,Larger Plate,11.30
13411,Larger Plate,11.30
13412,Larger Plate,11.30
13413,Larger Plate,11.30
13414,Larger Plate,11.30
13415,Larger Plate,11.30
13416,Larger Plate,11.30
13417,Larger Plate,11.30
13418,Larger Plate,11.30
13419,Larger Plate,11.30
13420,Larger Plate,11.30
13421,Larger Plate,11.30
13422,Larger Plate,11.30
13423,Larger Plate,11.30
13424,Larger Plate,11.30
13425,Larger Plate,11.30
13426,Larger Plate,11.30
13427,Larger Plate,11.30
13428,Larger Plate,11.30
13429,Larger Plate,11.30
13430,Larger Plate,11.30
13431,Larger Plate,11.30
13432,Larger Plate,11.30
13433,Larger Plate,11.30
13434,Larger Plate,11.30
13435,Larger Plate,11.30
13436,Larger Plate,11.30
13437,Larger Plate,11.30
13438,Larger Plate,11.30
13439,Larger Plate,11.30
13440,Larger Plate,11.30
13441,Larger Plate,11.30
13442,Larger Plate,11.30
13443,Larger Plate,11.30
13444,Larger Plate,11.30
13445,Larger Plate,11.30
13446,Larger Plate,11.30
13447,Larger Plate,11.30
13448,Larger Plate,11.30
13449,Larger Plate,11.30
13450,Larger Plate,11.30
13451,Larger Plate,11.30
13452,Larger Plate,11.30
13453,Larger Plate,11.30
13454,Larger Plate,11.30
13455,Larger Plate,11.30
13456,Larger Plate,11.30
13457,Larger Plate,11.30
13458,Larger Plate,11.30
13459,Larger Plate,11.30
13460,Larger Plate,11.30
13461,Larger Plate,11.30
13462,Larger Plate,11.30
13463,Larger Plate,11.30
13464,Larger Plate,11.30
13465,Larger Plate,11.30
13466,Larger Plate,11.30
13467,Larger Plate,11.30
13468,Larger Plate,11.30
13469,Larger Plate,11.30
13470,Larger Plate,11.30
13471,Larger Plate,11.30
13472,Larger Plate,11.30
13473,Larger Plate,11.30
13474,Larger Plate,11.30
13475,Larger Plate,11.30
13476,Larger Plate,11.30
13477,Larger Plate,11.30
13478,Larger Plate,11.30
13479,Larger Plate,11.30
13480,Larger Plate,11.30
13481,Larger Plate,11.30
13482,Larger Plate,11.30
13483,Larger Plate,11.30
13484,Larger Plate,11.30
13485,Larger Plate,11.30
13486,Larger Plate,11.30
13487,Larger Plate,11.30
13488,Larger Plate,11.30
13489,Larger Plate,11.30
13490,Larger Plate,11.30
13491,Larger Plate,11.30
13492,Larger Plate,11.30
13493,Larger Plate,11.30
13494,Larger Plate,11.30
13495,Larger Plate,11.30
13496,Larger Plate,11.30
13497,Larger Plate,11.30
13498,Larger Plate,11.30
13499,Larger Plate,11.30
13500,Larger Plate,11.30
13501,Larger Plate,11.30
13502,Larger Plate,11.30
13503,Larger Plate,11.30
13504,Larger Plate,12.70
13505,Larger Plate,12.70
13506,Larger Plate,12.70
13507,Larger Plate,12.70
13508,Larger Plate,12.70
13509,Larger Plate,12.70
13510,Larger Plate,12.70
13511,Larger Plate,12.70
13512,Larger Plate,12.70
13513,Larger Plate,12.70
13514,Larger Plate,12.70
13515,Larger Plate,12.70
13516,Larger Plate,12.70
13517,Larger Plate,12.70
13518,Larger Plate,12.70
13519,Larger Plate,12.70
13520,Larger Plate,12.70
13521,Larger Plate,12.70
13522,Larger Plate,12.70
13523,Larger Plate,12.70
13524,Larger Plate,12.70
13525,Larger Plate,12.70
13526,Larger Plate,12.70
13527,Larger Plate,12.70
13528,Larger Plate,12.70
13529,Larger Plate,12.70
13530,Larger Plate,12.70
13531,Larger Plate,12.70
13532,Larger Plate,12.70
13533,Larger Plate,12.70
13534,Larger Plate,12.70
13535,Larger Plate,12.70
13536,Larger Plate,11.30
13537,Larger Plate,11.30
13538,Larger Plate,11.30
13539,Larger Plate,11.30
13540,Larger Plate,11.30
13541,Larger Plate,11.30
13542,Larger Plate,11.30
13543,Larger Plate,11.30
13544,Larger Plate,11.30
13545,Larger Plate,11.30
13546,Larger Plate,11.30
13547,Larger Plate,11.30
13548,Larger Plate,11.30
13549,Larger Plate,11.30
13550,Larger Plate,11.30
13551,Larger Plate,11.30
13552,Larger Plate,11.30
13553,Larger Plate,11.30
13554,Larger Plate,11.30
13555,Larger Plate,11.30
13556,Larger Plate,11.30
13557,Larger Plate,11.30
13558,Larger Plate,11.30
13559,Larger Plate,11.30
13560,Larger Plate,11.30
13561,Larger Plate,11.30
13562,Larger Plate,11.30
13563,Larger Plate,11.30
13564,Larger Plate,11.30
13565,Larger Plate,11.30
13566,Larger Plate,11.30
13567,Larger Plate,11.30
13568,Larger Plate,11.30
13569,Larger Plate,11.30
13570,Larger Plate,11.30
13571,Larger Plate,11.30
13572,Larger Plate,11.30
13573,Larger Plate,11.30
13574,Larger Plate,11.30
13575,Larger Plate,11.30
13576,Larger Plate,11.30
13577,Larger Plate,11.30
13578,Larger Plate,11.30
13579,Larger Plate,11.30
13580,Larger Plate,11.30
13581,Larger Plate,11.30
13582,Larger Plate,11.30
13583,Larger Plate,11.30
13584,Larger Plate,11.30
13585,Larger Plate,11.30
13586,Larger Plate,11.30
13587,Larger Plate,11.30
13588,Larger Plate,11.30
13589,Larger Plate,11.30
13590,Larger Plate,11.30
13591,Larger Plate,11.30
13592,Larger Plate,11.30
13593,Larger Plate,11.30
13594,Larger Plate,11.30
13595,Larger Plate,11.30
13596,Larger Plate,11.30
13597,Larger Plate,11.30
13598,Larger Plate,11.30
13599,Larger Plate,11.30
13600,Larger Plate,11.30
13601,Larger Plate,11.30
13602,Larger Plate,11.30
13603,Larger Plate,11.30
13604,Larger Plate,11.30
13605,Larger Plate,11.30
13606,Larger Plate,11.30
13607,Larger Plate,11.30
13608,Larger Plate,11.30
13609,Larger Plate,11.30
13610,Larger Plate,11.30
13611,Larger Plate,11.30
13612,Larger Plate,11.30
13613,Larger Plate,11.30
13614,Larger Plate,11.30
13615,Larger Plate,11.30
13616,Larger Plate,11.30
13617,Larger Plate,11.30
13618,Larger Plate,11.30
13619,Larger Plate,11.30
13620,Larger Plate,11.30
13621,Larger Plate,11.30
13622,Larger Plate,11.30
13623,Larger Plate,11.30
13624,Larger Plate,11.30
13625,Larger Plate,11.30
13626,Larger Plate,11.30
13627,Larger Plate,11.30
13628,Larger Plate,11.30
13629,Larger Plate,11.30
13630,Larger Plate,11.30
13631,Larger Plate,11.30
13632,Larger Plate,11.30
13633,Larger Plate,11.30
13634,Larger Plate,11.30
13635,Larger Plate,11.30
13636,Larger Plate,11.30
13637,Larger Plate,11.30
13638,Larger Plate,11.30
13639,Larger Plate,11.30
13640,Larger Plate,11.30
13641,Larger Plate,11.30
13642,Larger Plate,11.30
13643,Larger Plate,11.30
13644,Larger Plate,11.30
13645,Larger Plate,11.30
13646,Larger Plate,11.30
13647,Larger Plate,11.30
13648,Larger Plate,11.30
13649,Larger Plate,11.30
13650,Larger Plate,11.30
13651,Larger Plate,11.30
13652,Larger Plate,11.30
13653,Larger Plate,11.30
13654,Larger Plate,11.30
13655,Larger Plate,11.30
13656,Larger Plate,11.30
13657,Larger Plate,11.30
13658,Larger Plate,11.30
13659,Larger Plate,11.30
13660,Larger Plate,11.30
13661,Larger Plate,11.30
13662,Larger Plate,11.30
13663,Larger Plate,11.30
13664,Larger Plate,11.30
13665,Larger Plate,11.30
13666,Larger Plate,11.30
13667,Larger Plate,11.30
13668,Larger Plate,11.30
13669,Larger Plate,11.30
13670,Larger Plate,11.30
13671,Larger Plate,11.30
13672,Larger Plate,11.30
13673,Larger Plate,11.30
13674,Larger Plate,11.30
13675,Larger Plate,11.30
13676,Larger Plate,11.30
13677,Larger Plate,11.30
13678,Larger Plate,11.30
13679,Larger Plate,11.30
13680,Larger Plate,11.30
13681,Larger Plate,11.30
13682,Larger Plate,11.30
13683,Larger Plate,11.30
13684,Larger Plate,11.30
13685,Larger Plate,11.30
13686,Larger Plate,11.30
13687,Larger Plate,11.30
13688,Larger Plate,11.30
13689,Larger Plate,11.30
13690,Larger Plate,11.30
13691,Larger Plate,11.30
13692,Larger Plate,11.30
13693,Larger Plate,11.30
13694,Larger Plate,11.30
13695,Larger Plate,11.30
13696,Larger Plate,12.70
13697,Larger Plate,12.70
13698,Larger Plate,12.70
13699,Larger Plate,12.70
13700,Larger Plate,12.70
13701,Larger Plate,12.70
13702,Larger Plate,12.70
13703,Larger Plate,12.70
13704,Larger Plate,12.70
13705,Larger Plate,12.70
13706,Larger Plate,12.70
13707,Larger Plate,12.70
13708,Larger Plate,12.70
13709,Larger Plate,12.70
13710,Larger Plate,12.70
13711,Larger Plate,12.70
13712,Larger Plate,12.70
13713,Larger Plate,12.70
13714,Larger Plate,12.70
13715,Larger Plate,12.70
13716,Larger Plate,12.70
13717,Larger Plate,12.70
13718,Larger Plate,12.70
13719,Larger Plate,12.70
13720,Larger Plate,12.70
13721,Larger Plate,12.70
13722,Larger Plate,12.70
13723,Larger Plate,12.70
13724,Larger Plate,12.70
13725,Larger Plate,12.70
13726,Larger Plate,12.70
13727,Larger Plate,12.70
13728,Larger Plate,11.30
13729,Larger Plate,11.30
13730,Larger Plate,11.30
13731,Larger Plate,11.30
13732,Larger Plate,11.30
13733,Larger Plate,11.30
13734,Larger Plate,11.30
13735,Larger Plate,11.30
13736,Larger Plate,11.30
13737,Larger Plate,11.30
13738,Larger Plate,11.30
13739,Larger Plate,11.30
13740,Larger Plate,11.30
13741,Larger Plate,11.30
13742,Larger Plate,11.30
13743,Larger Plate,11.30
13744,Larger Plate,11.30
13745,Larger Plate,11.30
13746,Larger Plate,11.30
13747,Larger Plate,11.30
13748,Larger Plate,11.30
13749,Larger Plate,11.30
13750,Larger Plate,11.30
13751,Larger Plate,11.30
13752,Larger Plate,11.30
13753,Larger Plate,11.30
13754,Larger Plate,11.30
13755,Larger Plate,11.30
13756,Larger Plate,11.30
13757,Larger Plate,11.30
13758,Larger Plate,11.30
13759,Larger Plate,11.30
13760,Larger Plate,11.30
13761,Larger Plate,11.30
13762,Larger Plate,11.30
13763,Larger Plate,11.30
13764,Larger Plate,11.30
13765,Larger Plate,11.30
13766,Larger Plate,11.30
13767,Larger Plate,11.30
13768,Larger Plate,11.30
13769,Larger Plate,11.30
13770,Larger Plate,11.30
13771,Larger Plate,11.30
13772,Larger Plate,11.30
13773,Larger Plate,11.30
13774,Larger Plate,11.30
13775,Larger Plate,11.30
13776,Larger Plate,11.30
13777,Larger Plate,11.30
13778,Larger Plate,11.30
13779,Larger Plate,11.30
13780,Larger Plate,11.30
13781,Larger Plate,11.30
13782,Larger Plate,11.30
13783,Larger Plate,11.30
13784,Larger Plate,11.30
13785,Larger Plate,11.30
13786,Larger Plate,11.30
13787,Larger Plate,11.30
13788,Larger Plate,11.30
13789,Larger Plate,11.30
13790,Larger Plate,11.30
13791,Larger Plate,11.30
13792,Larger Plate,11.30
13793,Larger Plate,11.30
13794,Larger Plate,11.30
13795,Larger Plate,11.30
13796,Larger Plate,11.30
13797,Larger Plate,11.30
13798,Larger Plate,11.30
13799,Larger Plate,11.30
13800,Larger Plate,11.30
13801,Larger Plate,11.30
13802,Larger Plate,11.30
13803,Larger Plate,11.30
13804,Larger Plate,11.30
13805,Larger Plate,11.30
13806,Larger Plate,11.30
13807,Larger Plate,11.30
13808,Larger Plate,11.30
13809,Larger Plate,11.30
13810,Larger Plate,11.30
13811,Larger Plate,11.30
13812,Larger Plate,11.30
13813,Larger Plate,11.30
13814,Larger Plate,11.30
13815,Larger Plate,11.30
13816,Larger Plate,11.30
13817,Larger Plate,11.30
13818,Larger Plate,11.30
13819,Larger Plate,11.30
13820,Larger Plate,11.30
13821,Larger Plate,11.30
13822,Larger Plate,11.30
13823,Larger Plate,11.30
13824,Larger Plate,11.30
13825,Larger Plate,11.30
13826,Larger Plate,11.30
13827,Larger Plate,11.30
13828,Larger Plate,11.30
13829,Larger Plate,11.30
13830,Larger Plate,11.30
13831,Larger Plate,11.30
13832,Larger Plate,11.30
13833,Larger Plate,11.30
13834,Larger Plate,11.30
13835,Larger Plate,11.30
13836,Larger Plate,11.30
13837,Larger Plate,11.30
13838,Larger Plate,11.30
13839,Larger Plate,11.30
13840,Larger Plate,11.30
